tconst,director_id,target_rating,director_experience,director_quality,director_total_votes
tt14076888,nm8367386,7.8,2,7.6000001430511475,30
tt14076990,nm9879118,7.8,2,8.800000190734863,585
tt14077516,nm0725983,6.2,2,5.75,5697
tt14077696,nm0093081,7.1,3,6.8666666348775225,7090
tt14077792,nm0274028,4.1,2,4.849999904632568,493
tt14077794,nm3698251,7.0,1,7.0,314
tt14078428,nm12331706,6.7,2,5.75,1077
tt14079218,nm1578836,7.6,2,7.799999952316284,2565
tt14079218,nm5297155,7.6,1,7.599999904632568,1577
tt14079374,nm4861887,7.7,3,7.5,32603
tt14080416,nm7327604,4.2,1,4.199999809265137,415
tt14080922,nm0844877,5.5,2,5.450000047683716,24
tt14081052,nm0844877,5.4,2,5.450000047683716,24
tt14081396,nm7784834,6.4,1,6.400000095367432,9
tt14081396,nm8137781,6.4,1,6.400000095367432,9
tt14081460,nm2754122,6.8,3,6.600000063578288,2019
tt14081460,nm0613359,6.8,2,7.150000095367432,624
tt14081460,nm3114621,6.8,2,7.050000190734863,18190
tt14081736,nm2767715,6.5,2,7.0,781
tt14082186,nm1761600,4.0,1,4.0,208
tt14082590,nm3320103,8.6,1,8.600000381469727,5
tt14082590,nm3451359,8.6,1,8.600000381469727,5
tt14083308,nm0994275,2.4,8,3.649999976158142,2172
tt14083716,nm6218837,3.3,6,4.233333309491475,4650
tt14083716,nm7484053,3.3,3,5.200000047683716,1415
tt14083716,nm2084252,3.3,1,3.299999952316284,651
tt14083776,nm11471417,6.1,1,6.099999904632568,384
tt14084816,nm4285381,2.5,3,2.7666666507720947,74
tt14084882,nm11159383,3.3,3,4.333333253860474,1147
tt14084958,nm4158321,5.5,2,4.799999952316284,27
tt14085258,nm1848406,3.4,2,4.8500001430511475,760
tt14085296,nm1486299,8.3,1,8.300000190734863,13
tt14085296,nm11578004,8.3,1,8.300000190734863,13
tt14086060,nm7848437,3.9,2,5.8500001430511475,163
tt14086060,nm3219235,3.9,3,6.1333333651224775,194
tt14086060,nm2470214,3.9,1,3.9000000953674316,149
tt14086420,nm1233791,6.7,2,6.25,1167
tt14087490,nm2082917,7.2,1,7.199999809265137,1245
tt14087698,nm0288879,5.7,1,5.699999809265137,130
tt14087722,nm1091090,7.1,1,7.099999904632568,35
tt14088136,nm4478600,7.5,2,7.349999904632568,171
tt14088270,nm8064270,5.1,1,5.099999904632568,50
tt14088510,nm3079735,4.8,1,4.800000190734863,31665
tt14088510,nm1484245,4.8,1,4.800000190734863,31665
tt14088788,nm2026743,3.7,3,6.433333317438762,330
tt14089388,nm8837869,8.1,1,8.100000381469727,14
tt14089388,nm0862530,8.1,2,6.250000238418579,956
tt14089434,nm9304442,6.6,11,6.1636362942782315,268
tt14089892,nm2528875,6.9,1,6.900000095367432,24
tt14090142,nm3322487,4.6,2,4.0,400
tt14090188,nm4107137,4.5,1,4.5,129
tt14090476,nm3642592,8.9,3,7.399999936421712,15725
tt14091044,nm2139109,8.2,1,8.199999809265137,31
tt14091152,nm8201684,7.2,1,7.199999809265137,2289
tt14091210,nm6665663,3.4,30,4.996666685740153,1842
tt14091214,nm12780382,5.6,1,5.599999904632568,262
tt14091768,nm4699252,5.3,1,5.300000190734863,125
tt14091818,nm4784536,6.7,1,6.699999809265137,6617
tt14091818,nm5023746,6.7,1,6.699999809265137,6617
tt14091818,nm15432988,6.7,2,6.25,6870
tt14091854,nm2081247,6.3,1,6.300000190734863,519
tt14092076,nm4403137,6.7,2,6.349999904632568,1664
tt14092432,nm8947211,6.9,1,6.900000095367432,27
tt14093148,nm4131246,6.0,1,6.0,38
tt14093148,nm5731573,6.0,1,6.0,38
tt14093168,nm5519395,5.6,4,5.3749998807907104,86
tt14093994,nm11451540,7.0,1,7.0,655
tt14094558,nm7271724,8.5,2,6.450000047683716,71
tt14095498,nm12339261,6.4,1,6.400000095367432,28
tt14095498,nm0225010,6.4,7,6.042857238224575,943
tt14095498,nm7624776,6.4,1,6.400000095367432,28
tt14095634,nm6127822,8.0,1,8.0,666
tt14096032,nm8394299,6.3,1,6.300000190734863,61
tt14096132,nm0689789,2.0,37,2.8864864626446285,6985
tt14096564,nm12339369,2.6,1,2.5999999046325684,386
tt14096946,nm1458855,6.6,1,6.599999904632568,25
tt14097080,nm12339619,8.6,1,8.600000381469727,36
tt14097180,nm0005380,6.8,1,6.800000190734863,5968
tt14097206,nm0531751,6.8,1,6.800000190734863,5741
tt14097348,nm4182891,6.8,2,6.200000047683716,17
tt14097376,nm5558049,7.2,1,7.199999809265137,2490
tt14097488,nm9344943,5.9,2,5.950000047683716,23
tt14097764,nm12340089,5.3,1,5.300000190734863,6
tt14097802,nm9007546,4.5,2,5.5,123
tt14097802,nm9007551,4.5,2,5.5,123
tt14097918,nm11011122,7.9,31,7.1258064854529595,960
tt14097924,nm3351235,5.6,4,6.100000023841858,8977
tt14097924,nm0893447,5.6,1,5.599999904632568,675
tt14097924,nm8870020,5.6,3,4.899999936421712,4592
tt14099334,nm3603873,6.7,2,6.799999952316284,69900
tt14099462,nm2481000,7.6,5,6.759999942779541,1052
tt14099462,nm9348966,7.6,1,7.599999904632568,109
tt14099490,nm2531130,3.3,7,5.842857190540859,162
tt14099796,nm0159039,6.2,1,6.199999809265137,1639
tt14099892,nm11984545,3.9,1,3.9000000953674316,75
tt14100830,nm1980444,3.7,2,3.600000023841858,782
tt14100852,nm4588570,7.5,1,7.5,22
tt14100874,nm11273036,8.9,1,8.899999618530273,11
tt14101196,nm9954695,3.4,1,3.4000000953674316,10
tt14101466,nm0492305,5.1,2,5.450000047683716,857
tt14101678,nm5874240,5.2,1,5.199999809265137,300
tt14102146,nm0002101,4.1,6,5.749999920527141,2073
tt14102720,nm2273740,3.2,1,3.200000047683716,16
tt14102720,nm0658571,3.2,2,3.200000047683716,156
tt14103340,nm7707497,8.0,1,8.0,15
tt14103412,nm2859134,6.5,3,6.833333333333333,70
tt14103570,nm4716746,4.9,1,4.900000095367432,11
tt14103734,nm1531044,5.4,1,5.400000095367432,91
tt14103950,nm3459058,5.9,1,5.900000095367432,13
tt14104376,nm4009604,7.6,1,7.599999904632568,16
tt14104436,nm0335825,5.7,1,5.699999809265137,421
tt14104600,nm1050097,6.4,2,6.450000047683716,2106
tt14104672,nm0556453,6.2,1,6.199999809265137,302
tt14104764,nm6678145,7.3,3,6.833333333333333,191
tt14104780,nm12343224,6.6,2,6.700000047683716,66
tt14105966,nm12386439,8.2,1,8.199999809265137,7
tt14107554,nm2262547,7.4,1,7.400000095367432,62241
tt14107778,nm1408696,3.4,7,4.471428632736206,2501
tt14108032,nm4182428,6.0,1,6.0,11
tt14108038,nm9155010,6.4,1,6.400000095367432,330
tt14108038,nm7868049,6.4,1,6.400000095367432,330
tt14108370,nm2204839,8.8,1,8.800000190734863,6
tt14108464,nm2463500,4.5,2,5.75,468
tt14108958,nm1840892,8.5,1,8.5,6
tt14108976,nm0474915,7.0,1,7.0,6
tt14109724,nm0662530,6.1,1,6.099999904632568,77871
tt14109800,nm2300866,5.7,1,5.699999809265137,114
tt14109948,nm1621651,8.2,1,8.199999809265137,7
tt14109994,nm1257352,5.8,3,6.066666603088379,18069
tt14110396,nm11348839,7.1,1,7.099999904632568,16
tt14110504,nm7599576,4.0,2,6.400000095367432,291
tt14110518,nm9419857,6.2,1,6.199999809265137,10
tt14110690,nm3578957,4.3,2,5.25,2546
tt14110868,nm0792340,4.8,10,4.100000047683716,401
tt14110940,nm12345791,7.0,1,7.0,285
tt14110940,nm12345790,7.0,1,7.0,285
tt14111328,nm12346259,2.5,1,2.5,219
tt14111350,nm0166393,6.8,3,6.366666793823242,1162
tt14111652,nm6183918,6.7,1,6.699999809265137,1742
tt14111726,nm3238704,6.0,1,6.0,2125
tt14111734,nm0807687,6.9,6,6.849999984105428,28075
tt14111740,nm11261866,6.9,2,7.299999952316284,46
tt14111862,nm0776931,5.3,3,5.699999968210856,1760
tt14111872,nm6494033,6.3,5,5.960000038146973,302
tt14112080,nm7051006,4.7,1,4.699999809265137,2378
tt14112680,nm0441099,3.5,3,3.9666666984558105,575
tt14112996,nm12345286,1.5,1,1.5,199
tt14113170,nm12347139,6.5,2,6.700000047683716,33
tt14113242,nm12347206,5.4,1,5.400000095367432,34
tt14113280,nm4763959,6.5,2,6.799999952316284,259
tt14113280,nm9279895,6.5,2,6.799999952316284,259
tt14113378,nm5101650,5.5,29,4.7586207143191634,1809
tt14113436,nm3456466,3.0,24,2.8958333233992257,6180
tt14113458,nm3456466,2.6,24,2.8958333233992257,6180
tt14113574,nm12103970,6.6,1,6.599999904632568,295
tt14113576,nm12553481,7.7,1,7.699999809265137,108
tt14113576,nm1133423,7.7,1,7.699999809265137,108
tt14113678,nm2800744,4.8,3,5.199999968210856,2507
tt14114802,nm2441699,7.2,1,7.199999809265137,81097
tt14115150,nm0583659,5.0,8,5.087500035762787,1798
tt14116090,nm2764905,8.7,1,8.699999809265137,13
tt14117392,nm1274199,5.9,2,4.700000047683716,1790
tt14117702,nm1648544,6.4,1,6.400000095367432,273
tt14117920,nm5661312,5.5,1,5.5,65
tt14117942,nm9937371,7.1,1,7.099999904632568,56
tt14117942,nm12349718,7.1,1,7.099999904632568,56
tt14118046,nm4352422,5.6,1,5.599999904632568,1098
tt14118090,nm4500258,3.5,18,3.138888875643412,12696
tt14118246,nm3889354,5.3,2,5.400000095367432,3099
tt14118266,nm0619073,6.5,1,6.5,1513
tt14118430,nm11851720,3.9,1,3.9000000953674316,38
tt14120072,nm6015054,8.5,1,8.5,40
tt14120534,nm9487452,7.9,1,7.900000095367432,44
tt14120748,nm0595783,7.1,1,7.099999904632568,145
tt14121726,nm1993322,2.6,2,3.1999999284744263,25220
tt14122026,nm12351599,7.9,1,7.900000095367432,67
tt14122026,nm4678981,7.9,1,7.900000095367432,67
tt14122046,nm6091245,6.4,1,6.400000095367432,22
tt14122234,nm2394503,7.4,1,7.400000095367432,76
tt14122260,nm12351772,6.6,1,6.599999904632568,85
tt14122284,nm3196441,6.3,1,6.300000190734863,72
tt14122288,nm3608011,6.0,1,6.0,1290
tt14122426,nm1745805,5.0,1,5.0,26
tt14123052,nm2306773,6.8,1,6.800000190734863,165
tt14123058,nm8241997,5.9,1,5.900000095367432,30
tt14123284,nm2153088,5.8,1,5.800000190734863,29048
tt14123898,nm9793406,6.1,1,6.099999904632568,15
tt14123968,nm12316941,8.2,2,8.650000095367432,21
tt14123968,nm12764844,8.2,2,8.650000095367432,21
tt14123982,nm15955181,5.3,1,5.300000190734863,21
tt14123982,nm11242754,5.3,1,5.300000190734863,21
tt14123982,nm12352553,5.3,1,5.300000190734863,21
tt14123998,nm2025014,8.1,2,6.750000238418579,162
tt14124038,nm4963953,7.7,1,7.699999809265137,52
tt14124080,nm0662529,7.0,1,7.0,8315
tt14124546,nm11725154,8.7,1,8.699999809265137,7
tt14124682,nm5509864,9.5,1,9.5,9
tt14125262,nm2873754,4.0,1,4.0,555
tt14125272,nm5747900,5.5,3,5.399999936421712,3347
tt14125322,nm12353338,6.1,1,6.099999904632568,483
tt14126274,nm3677861,8.9,1,8.899999618530273,42
tt14127088,nm0320008,6.7,2,6.799999952316284,64
tt14127738,nm2153250,3.8,4,4.399999916553497,2370
tt14127738,nm11255261,3.8,2,4.4999998807907104,1517
tt14127944,nm2122478,5.6,1,5.599999904632568,581
tt14128082,nm3299657,6.5,1,6.5,7
tt14128082,nm1978723,6.5,1,6.5,7
tt14128396,nm2918142,6.5,1,6.5,16
tt14128396,nm5401225,6.5,1,6.5,16
tt14128400,nm12354475,8.0,1,8.0,5
tt14128416,nm10050155,5.2,20,7.185000038146972,994
tt14128670,nm0001752,6.3,6,6.150000015894572,176412
tt14128824,nm0881549,6.3,1,6.300000190734863,44
tt14128966,nm10230727,3.4,4,3.350000023841858,188
tt14129182,nm12345514,9.2,1,9.199999809265137,6
tt14129454,nm1828395,4.5,13,4.092307769335234,780
tt14129454,nm2902621,4.5,13,4.346153901173518,817
tt14129556,nm12355404,6.4,1,6.400000095367432,12
tt14129638,nm4311252,7.1,2,7.049999952316284,145
tt14129764,nm0559609,8.3,1,8.300000190734863,25
tt14129906,nm3599033,3.6,2,5.0,143
tt14130152,nm0079848,6.4,9,6.4888888994852705,880
tt14130690,nm5528484,5.4,1,5.400000095367432,473
tt14130940,nm0553662,3.6,10,4.650000023841858,11726
tt14130986,nm10897133,7.4,1,7.400000095367432,34
tt14131030,nm8115254,6.0,1,6.0,13
tt14131030,nm12356371,6.0,1,6.0,13
tt14131240,nm3173325,5.9,1,5.900000095367432,62
tt14131780,nm2027961,6.5,1,6.5,58
tt14131910,nm1720387,5.6,1,5.599999904632568,22
tt14131910,nm1713693,5.6,1,5.599999904632568,22
tt14132048,nm7096938,6.7,1,6.699999809265137,45
tt14132170,nm12356659,6.9,1,6.900000095367432,20
tt14132316,nm0974424,5.7,1,5.699999809265137,35
tt14132588,nm1761677,4.9,6,3.7833333810170493,14305
tt14132702,nm10526957,3.6,1,3.5999999046325684,49
tt14133258,nm7313188,8.1,1,8.100000381469727,11
tt14134062,nm6902931,5.9,1,5.900000095367432,594
tt14134070,nm1978049,2.7,3,2.633333365122477,2005
tt14134074,nm1879535,6.3,2,6.300000190734863,146
tt14134116,nm4971865,7.0,1,7.0,65
tt14134130,nm5057167,6.6,1,6.599999904632568,48
tt14134154,nm2616669,4.6,3,4.299999872843425,24007
tt14134604,nm12357656,8.8,1,8.800000190734863,10
tt14134730,nm0132414,5.6,7,5.114285741533552,1359
tt14134748,nm0132414,4.2,7,5.114285741533552,1359
tt14134762,nm2397754,4.9,1,4.900000095367432,118
tt14135136,nm12357927,6.2,1,6.199999809265137,610
tt14135792,nm9886691,6.1,1,6.099999904632568,25
tt14135822,nm2003835,7.6,1,7.599999904632568,105
tt14135890,nm7997720,7.0,1,7.0,8
tt14136388,nm6035626,7.6,1,7.599999904632568,8
tt14136566,nm0368693,3.9,29,4.365517229869448,18620
tt14136636,nm9125732,8.3,1,8.300000190734863,24
tt14137346,nm8786734,6.9,1,6.900000095367432,2217
tt14137416,nm0069166,7.0,2,7.150000095367432,4868
tt14137710,nm12358900,8.3,1,8.300000190734863,82
tt14138650,nm0178376,6.6,2,6.25,180481
tt14140682,nm6860913,7.3,7,6.828571455819266,160
tt14140740,nm1660955,6.3,1,6.300000190734863,192
tt14140740,nm10797229,6.3,1,6.300000190734863,192
tt14140844,nm6875783,6.3,2,5.950000047683716,1146
tt14140954,nm12359884,6.5,1,6.5,2050
tt14141184,nm4244515,7.7,1,7.699999809265137,3184
tt14141754,nm3550991,6.3,4,5.899999976158142,3992
tt14141970,nm10202274,8.0,1,8.0,75
tt14142352,nm0757084,7.3,8,7.150000035762787,439
tt14142640,nm12360676,5.2,1,5.199999809265137,724
tt14142644,nm7464139,7.1,1,7.099999904632568,625
tt14142772,nm7582570,8.2,1,8.199999809265137,984
tt14142892,nm12360784,8.1,1,8.100000381469727,231
tt14142914,nm11964958,8.6,2,7.550000190734863,1158
tt14142924,nm11983090,8.7,1,8.699999809265137,25
tt14142932,nm12360827,9.0,1,9.0,89
tt14142936,nm12360846,7.7,1,7.699999809265137,8
tt14142950,nm0660707,6.5,1,6.5,53
tt14143090,nm0551431,6.0,2,6.200000047683716,478
tt14143294,nm12361293,5.7,1,5.699999809265137,117
tt14143406,nm9615103,6.1,1,6.099999904632568,29
tt14143654,nm0088912,6.6,1,6.599999904632568,201
tt14143654,nm7467538,6.6,1,6.599999904632568,201
tt14144834,nm0890367,5.2,1,5.199999809265137,140
tt14145004,nm0345743,7.1,2,6.25,546
tt14145240,nm12460000,8.6,1,8.600000381469727,36
tt14145426,nm1401737,7.0,1,7.0,14045
tt14145426,nm1070945,7.0,1,7.0,14045
tt14145426,nm0723470,7.0,1,7.0,14045
tt14145436,nm5170222,4.6,1,4.599999904632568,13097
tt14146670,nm2468061,7.3,2,5.1000001430511475,258
tt14146688,nm9243808,2.1,6,2.7166666189829507,1026
tt14146836,nm3344353,7.6,1,7.599999904632568,46
tt14147078,nm3503537,7.8,2,7.8500001430511475,104
tt14147078,nm4396873,7.8,3,7.800000031789144,154
tt14147174,nm0096625,6.9,2,7.25,54
tt14147174,nm1009767,6.9,1,6.900000095367432,31
tt14147224,nm0096332,4.6,3,4.699999968210856,11475
tt14147252,nm3339520,6.0,1,6.0,310
tt14147982,nm1581380,6.1,1,6.099999904632568,937
tt14148810,nm12357757,8.5,1,8.5,54
tt14149106,nm2898894,7.2,1,7.199999809265137,78
tt14149112,nm0251695,7.7,1,7.699999809265137,6
tt14149232,nm5643041,5.0,12,5.066666613022487,237
tt14149364,nm3607564,4.5,1,4.5,11
tt14149544,nm0310747,6.2,2,6.3999998569488525,5098
tt14149744,nm2598828,7.8,4,7.425000071525574,1002
tt14149876,nm12364338,1.4,1,1.399999976158142,182
tt14150116,nm0150916,4.4,1,4.400000095367432,170
tt14150116,nm0463674,4.4,1,4.400000095367432,170
tt14150116,nm0477213,4.4,2,5.200000047683716,621
tt14150796,nm12364536,6.0,1,6.0,68
tt14151124,nm12364576,5.9,1,5.900000095367432,19
tt14151608,nm10299532,7.7,1,7.699999809265137,47
tt14151682,nm4139035,7.6,1,7.599999904632568,231
tt14151682,nm1105315,7.6,1,7.599999904632568,231
tt14151720,nm0806492,4.4,2,4.900000095367432,1645
tt14152140,nm2322617,6.6,1,6.599999904632568,22416
tt14152266,nm0010602,5.1,3,5.0,819
tt14152756,nm10293473,8.1,1,8.100000381469727,34981
tt14152876,nm0579938,5.5,1,5.5,11
tt14152882,nm0644654,5.3,1,5.300000190734863,266
tt14152882,nm10942582,5.3,1,5.300000190734863,266
tt14153080,nm0103785,7.1,1,7.099999904632568,26681
tt14153138,nm6153698,8.5,1,8.5,16
tt14153324,nm4965655,5.6,2,6.099999904632568,344
tt14153420,nm0289800,5.9,3,7.200000127156575,3518
tt14153448,nm0105862,7.3,1,7.300000190734863,146
tt14153804,nm7168339,5.8,1,5.800000190734863,8
tt14153900,nm3008388,3.2,19,5.299999989961323,963
tt14154074,nm6223528,7.2,3,7.833333333333333,40
tt14154236,nm12365971,6.9,1,6.900000095367432,15
tt14154440,nm5723767,5.1,12,4.549999992052714,522
tt14154538,nm7004436,6.3,1,6.300000190734863,84
tt14154734,nm10027888,7.5,1,7.5,26
tt14155268,nm8315359,3.1,10,4.190000009536743,676
tt14156154,nm12971063,7.0,1,7.0,1822
tt14156530,nm5643041,5.8,12,5.066666613022487,237
tt14156592,nm12366699,8.3,1,8.300000190734863,12
tt14156926,nm8572688,7.6,1,7.599999904632568,44
tt14156930,nm1163050,6.0,2,6.549999952316284,154
tt14156980,nm5445996,6.5,1,6.5,16
tt14157114,nm16090740,6.4,1,6.400000095367432,70
tt14157172,nm1975949,6.0,1,6.0,162
tt14157218,nm0715371,5.8,5,6.420000076293945,5055
tt14157332,nm10271438,3.2,3,3.1666666666666665,1251
tt14157348,nm0938105,5.8,2,5.900000095367432,341
tt14158346,nm2501633,4.9,2,5.75,11570
tt14158554,nm0004152,4.4,3,4.96666677792867,11897
tt14160744,nm2054532,7.5,1,7.5,524
tt14160744,nm5341198,7.5,1,7.5,524
tt14160834,nm0938045,6.5,2,6.700000047683716,73414
tt14162176,nm3095937,5.1,2,5.5,137
tt14162256,nm4763540,5.6,2,4.599999904632568,127
tt14162398,nm9585538,4.7,1,4.699999809265137,17
tt14162418,nm1988479,5.9,2,5.5,578
tt14162824,nm0007399,7.3,2,7.300000190734863,168
tt14163772,nm0391502,6.3,1,6.300000190734863,2035
tt14163992,nm0324833,6.6,1,6.599999904632568,272
tt14164102,nm1395100,4.2,4,4.899999916553497,758
tt14164136,nm3751194,5.3,3,4.9666666984558105,1621
tt14164148,nm1983147,6.0,1,6.0,79
tt14164156,nm2270302,4.3,1,4.300000190734863,173
tt14164176,nm7851459,7.8,1,7.800000190734863,14
tt14164176,nm12369942,7.8,1,7.800000190734863,14
tt14164234,nm0386382,5.6,6,5.833333253860474,3649
tt14164248,nm4144240,4.7,9,5.111111137602064,10337
tt14165648,nm1082768,8.6,5,6.580000019073486,732
tt14165978,nm5702162,6.8,1,6.800000190734863,14
tt14165978,nm0743989,6.8,1,6.800000190734863,14
tt14165978,nm2892527,6.8,1,6.800000190734863,14
tt14167118,nm12556393,8.3,1,8.300000190734863,7
tt14167418,nm0028418,4.1,6,4.21666665871938,77
tt14167424,nm2439708,4.3,2,5.050000190734863,46374
tt14167658,nm11014243,7.0,1,7.0,7
tt14168118,nm2910292,7.1,1,7.099999904632568,9785
tt14168394,nm7629684,4.1,1,4.099999904632568,3521
tt14169230,nm11588726,5.4,3,5.00000015894572,69
tt14169248,nm1012772,5.8,1,5.800000190734863,131
tt14169296,nm1802986,5.3,2,5.300000190734863,102
tt14169630,nm12372505,8.6,1,8.600000381469727,17
tt14170058,nm0759368,6.1,4,6.299999952316284,1622
tt14170080,nm1891098,7.2,1,7.199999809265137,38
tt14170162,nm0442455,6.2,5,6.639999961853027,1324
tt14170178,nm3377587,5.5,1,5.5,77
tt14170458,nm11413315,5.0,7,5.514285700661795,167
tt14170458,nm4165585,5.0,2,4.75,25
tt14170458,nm6935209,5.0,13,4.807692289352417,515
tt14170748,nm4938198,6.1,1,6.099999904632568,31
tt14171544,nm0283938,7.2,1,7.199999809265137,419
tt14171544,nm2244422,7.2,1,7.199999809265137,419
tt14171624,nm12373306,9.2,1,9.199999809265137,13
tt14171710,nm0043335,7.1,10,7.269999980926514,5483
tt14172564,nm1745314,4.9,1,4.900000095367432,43
tt14172668,nm4354732,4.4,1,4.400000095367432,28
tt14173880,nm3326045,5.6,3,6.0,4617
tt14174168,nm4864836,3.9,8,3.5750000178813934,36096
tt14174188,nm1015406,7.2,1,7.199999809265137,7
tt14174506,nm5472963,3.0,38,3.599999998745165,7403
tt14174586,nm0802995,5.3,1,5.300000190734863,272
tt14174940,nm2318689,4.7,1,4.699999809265137,28444
tt14176094,nm2572228,8.1,6,7.483333428700765,65813
tt14176430,nm5429277,7.8,3,7.333333492279053,2144
tt14176480,nm5000286,3.4,1,3.4000000953674316,262
tt14176542,nm0327944,6.7,1,6.699999809265137,15814
tt14176696,nm0631093,5.1,1,5.099999904632568,413
tt14176796,nm8662914,6.5,4,6.600000023841858,1805
tt14176892,nm6963836,4.2,19,6.168421017496209,749
tt14177032,nm0141139,7.8,1,7.800000190734863,7
tt14177132,nm0064651,7.2,1,7.199999809265137,5
tt14177550,nm12375912,6.6,1,6.599999904632568,13
tt14178564,nm11653752,8.7,1,8.699999809265137,21
tt14179602,nm7101975,8.6,1,8.600000381469727,44
tt14179602,nm14596258,8.6,1,8.600000381469727,44
tt14179838,nm3701636,7.4,3,6.933333396911621,78
tt14179942,nm1713913,7.7,4,7.949999809265137,21669
tt14180184,nm8085466,6.5,1,6.5,17
tt14180214,nm7006963,7.2,1,7.199999809265137,12
tt14180764,nm1782949,5.8,1,5.800000190734863,92
tt14181328,nm3930165,5.3,2,6.450000047683716,6211
tt14181816,nm0805476,6.2,1,6.199999809265137,9153
tt14182174,nm5481666,7.2,1,7.199999809265137,138
tt14182186,nm1406740,8.5,1,8.5,96
tt14182228,nm2437542,5.9,1,5.900000095367432,100
tt14182228,nm2337065,5.9,2,6.200000047683716,242
tt14182228,nm2007000,5.9,1,5.900000095367432,100
tt14182646,nm1069826,7.3,5,6.220000076293945,13908
tt14182974,nm8545710,7.7,1,7.699999809265137,10
tt14182974,nm8545709,7.7,1,7.699999809265137,10
tt14183118,nm9659631,5.4,1,5.400000095367432,1111
tt14183144,nm11172783,7.3,1,7.300000190734863,8
tt14183380,nm3939666,9.2,1,9.199999809265137,33
tt14184094,nm10683915,6.8,2,6.150000095367432,30
tt14186324,nm1563341,6.2,1,6.199999809265137,6
tt14186678,nm5679600,5.0,1,5.0,280
tt14186698,nm10668053,6.0,1,6.0,164
tt14186744,nm7993560,6.9,1,6.900000095367432,186
tt14186876,nm1643216,6.5,1,6.5,3289
tt14186922,nm12379532,5.0,1,5.0,38
tt14187448,nm3789142,8.1,2,8.950000286102295,20
tt14187472,nm0806967,8.3,1,8.300000190734863,66
tt14187562,nm7449659,8.5,3,6.033333381017049,1108
tt14187562,nm8856503,8.5,3,6.033333381017049,1108
tt14187962,nm1826248,8.0,1,8.0,6
tt14187962,nm2885648,8.0,1,8.0,6
tt14187988,nm7576021,7.4,2,6.700000047683716,71
tt14188202,nm12380318,6.4,1,6.400000095367432,13
tt14188202,nm12380319,6.4,1,6.400000095367432,13
tt14188284,nm7924798,5.0,1,5.0,375
tt14188316,nm3578603,6.6,1,6.599999904632568,525
tt14188422,nm12380576,8.3,1,8.300000190734863,26
tt14188642,nm2813891,5.7,1,5.699999809265137,403
tt14188716,nm4463312,4.6,1,4.599999904632568,352
tt14188780,nm1351271,5.0,5,5.57999997138977,159
tt14188930,nm10365311,8.0,3,6.600000063578288,8269
tt14188996,nm10625747,4.9,2,4.900000095367432,304
tt14189076,nm3525879,6.4,3,7.333333333333333,26525
tt14189250,nm8206940,4.8,1,4.800000190734863,10
tt14189550,nm9677312,5.4,2,5.200000047683716,85
tt14190476,nm10435915,6.5,3,5.9666666984558105,102
