tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt5827790,5.697887564863016,2237.595019090045,33.55555555555556,0.7575430129434049,0.2222222222222222,22.88888888888889,5.810909256409828,6.1
tt5834410,5.995642451124895,43853.105081995454,20.636363636363637,0.8987084085810447,0.36363636363636365,19.363636363636363,5.99251568599994,5.7
tt6187134,5.949890365081037,35694.83163621509,25.25,0.8907321302876474,0.25,22.375,5.9533482389081085,6.4
tt6527456,6.020377634857825,7045.826949725711,20.3,0.6908966522987734,0.2,20.5,5.772245956753928,5.2
tt6714432,5.757071877973619,31831.516840196844,14.0,1.1200160722494334,0.25,23.25,6.245277740557988,6.1
tt6944536,5.985185159577263,846.3611111111112,5.333333333333333,0.6124315508371271,0.0,12.0,5.909999974568684,6.0
tt7435316,6.129649681631969,45797.917857786364,22.2,0.806718363545294,0.3,20.0,6.050357130027953,6.0
tt8258502,6.227333387692769,51178.05933333333,9.8,0.8623745226613849,0.0,11.2,6.0933333683013915,5.4
tt8270664,5.4773905919948565,23549.964972899732,16.125,1.529137834979312,0.5,17.75,4.560416670072646,4.0
tt8704802,5.480000019073486,16955.4,10.0,0.7238784112153469,0.0,10.0,5.719999980926514,6.7
tt9010626,6.18523100657729,1066.4542124542124,12.0,0.965809088450468,0.0,23.166666666666668,6.006666648387909,6.0
tt10415684,6.311644689615374,3536.419809094809,11.833333333333334,0.7967249088423863,0.0,18.5,6.281111221843296,5.8
tt11242162,6.279069575983963,18093.133919413915,7.8,0.7915627417749151,0.0,11.4,6.494999965031942,7.0
tt11242292,7.883086792977743,566.5704665704668,15.0,0.7042457572161844,8.555555555555555,11.555555555555555,7.704303334440504,7.6
tt15072672,4.166666659441861,561.4444444444445,11.333333333333334,1.6559864208100425,0.0,10.333333333333334,4.866666674613953,5.6
tt15440524,6.217569628918916,550.0212771392082,23.166666666666668,1.348271377052818,2.0,10.0,6.334800822258813,7.2
tt21330284,6.8483332713445035,66.2,7.666666666666667,1.791423619841785,1.3333333333333333,6.666666666666667,7.573611054155562,7.6
tt20420710,5.393750011920929,961.3125,5.5,0.8095828683651705,0.0,4.5,5.380000042915344,4.3
tt9030940,6.00437496304512,16308.16875,6.5,0.9493607013917579,0.0,8.25,5.874999900658925,6.2
tt9033102,5.602499949932098,517.175,5.5,2.3983774065092174,0.5,8.5,5.524999966224035,7.1
tt9035000,5.743333297305637,871.2333333333332,5.666666666666667,1.629532434907355,0.5,10.0,4.924999872843425,4.6
tt9037708,5.5625,173.875,4.5,0.8770496866421835,0.0,12.0,5.650000035762787,5.9
