tconst,director_id,director_score
tt10872600,nm1218281,7.349523436283783
tt10873174,nm5773350,6.3501593526200635
tt10873438,nm2417076,5.80050902321156
tt10873536,nm8531722,6.600000194835727
tt10875068,nm9633767,3.601907229043502
tt10875678,nm9315515,5.20089004882588
tt10877890,nm6088121,5.80050902321156
tt10879920,nm0784723,6.500063857949461
tt10880084,nm3636519,5.520686803395972
tt10880158,nm1836666,5.500699536018719
tt10880402,nm0494104,6.100318033870356
tt10883172,nm3662284,7.699300853652733
tt10883194,nm0922752,6.699936531721992
tt10883302,nm5736200,6.550032026392594
tt10883704,nm10079583,9.498156823741684
tt10885444,nm2534222,2.5026065702264955
tt10885722,nm3064989,6.649968363278859
tt10886166,nm1705578,2.9689766188964444
tt10886166,nm1372836,3.55193910031154
tt10886670,nm2041883,5.600635952327325
tt10886702,nm2487248,5.20089004882588
tt10887344,nm1233190,4.201525726895138
tt10887736,nm1145843,3.002288731191866
tt10887902,nm1829290,5.600635872904985
tt10888594,nm0222150,1.8030514972215723
tt10888708,nm2586324,5.933757313548565
tt10888824,nm6725254,5.400763199132454
tt10889948,nm5616333,7.5993647550334895
tt10889948,nm2705626,8.099047154265882
tt10891586,nm3733685,4.272909079957137
tt10891822,nm2715163,6.500063857949461
tt10892194,nm10567725,4.5013352140879785
tt10892554,nm6681134,5.001017375053349
tt10893170,nm7121260,4.701207887860509
tt10893272,nm1236909,5.600635872904985
tt10894226,nm2875381,7.899174003959308
tt10895556,nm2410557,6.200254370756621
tt10895566,nm8636352,8.898537849356007
tt10895576,nm5292337,7.799237667073042
tt10895576,nm2590164,7.066370402350357
tt10895828,nm1748780,5.20089004882588
tt10896398,nm2113529,6.649968601545881
tt10896634,nm0493257,6.600000194835727
tt10896962,nm1595523,4.5179913893692
tt10897180,nm4695478,5.215166804533644
tt10899402,nm4387113,4.201525726895138
tt10901068,nm6192381,6.500063857949461
tt10902330,nm5899757,8.798601989003783
tt10904400,nm0529201,8.798601989003783
tt10904808,nm5214760,3.6019072886102577
tt10905704,nm1818086,5.400763199132454
tt10905720,nm10571759,8.398855688390636
tt10906234,nm10955026,6.699936531721992
tt10908160,nm10955790,8.099047154265882
tt10908892,nm2270898,5.400763079998943
tt10909266,nm6427447,6.200254609023643
tt10909734,nm10655326,5.100953711939614
tt10909734,nm10655325,5.450731367575587
tt10910306,nm1185294,5.950413528540958
tt10911328,nm9395927,4.834456654731558
tt10912448,nm0007111,3.2021616432314186
tt10912628,nm3624890,6.500063857949461
tt10913160,nm5100627,6.3335031376276705
tt10913972,nm10077600,3.2021616432314186
tt10914452,nm4035287,5.150922118649769
tt10914712,nm2135242,6.400127521063196
tt10915060,nm0994416,5.775524819856482
tt10915840,nm1225253,7.349523436283783
tt10916102,nm3262773,7.199618692687363
tt10916120,nm3896655,5.001017375053349
tt10916458,nm10960992,4.701207887860509
tt10916568,nm0134503,6.500063857949461
tt10916810,nm2347564,5.500699536018719
tt10917134,nm1939410,7.0996823558010975
tt10917868,nm2622893,4.901081038167083
tt10919132,nm9135703,8.132358948871941
tt10919184,nm5249823,6.200254370756621
tt10919240,nm3525879,7.332867459558412
tt10919258,nm9316809,5.300826862246189
tt10919304,nm2418372,6.3335031376276705
tt10919304,nm6613502,5.300826862246189
tt10919362,nm5485169,6.400127521063196
tt10919380,nm0484907,6.233566800741405
tt10919446,nm2001537,4.3014625403154465
tt10919732,nm5450919,6.500064096216483
tt10919858,nm10963685,7.299555506107671
tt10920190,nm7101998,3.6851877480490787
tt10920446,nm4387632,7.949142410669462
tt10920446,nm7267930,6.866497569733144
tt10920562,nm1434730,7.599364516766467
tt10921436,nm9042930,7.399491842993937
tt10921468,nm3078507,6.500063857949461
tt10922066,nm3207292,6.400127521063196
tt10922634,nm2804267,4.701207887860509
tt10922634,nm5161729,4.701207887860509
tt10923250,nm0591129,4.801144701280818
tt10923334,nm2613511,5.20089004882588
tt10923534,nm3462522,4.5013352140879785
tt10923534,nm10968378,5.500699536018719
tt10924538,nm1458108,5.300826862246189
tt10925166,nm0583659,5.088461788962342
tt10925768,nm3609772,6.15028644058051
tt10925802,nm7118197,7.29955526784065
tt10925852,nm6508110,6.100318033870356
tt10926156,nm1290135,5.80050902321156
tt10926156,nm1370480,5.80050902321156
tt10926156,nm1912178,5.0509857817635035
tt10926320,nm3783212,5.875461156742747
tt10926356,nm5710018,1.503242248295754
tt10927374,nm2836167,6.100318033870356
tt10927554,nm1031708,6.600000194835727
tt10927784,nm8337396,8.398856164924679
tt10928086,nm1327281,6.050349865427223
tt10928202,nm10969193,6.699936769989014
tt10928372,nm10283020,4.5013352140879785
tt10928612,nm2418989,6.699936531721992
tt10928872,nm11699252,6.600000194835727
tt10928872,nm9151446,6.600000194835727
tt10928872,nm8121365,6.600000194835727
tt10929458,nm3740692,4.4013988772017125
tt10930046,nm5692452,7.266243076122888
tt10930046,nm4123125,7.849205597249153
tt10930558,nm0559285,5.800508818982683
tt10930586,nm0006765,6.100318272137378
tt10930820,nm3620652,6.133630305010459
tt10931784,nm2762302,5.300826862246189
tt10932582,nm8902265,7.899174003959308
tt10932638,nm5609795,8.049078509288705
tt10933000,nm5132510,4.751176294570664
tt10933680,nm0425364,4.801144542436137
tt10934006,nm0701603,4.268150189753004
tt10934040,nm10972901,8.298919828038413
tt10934196,nm1911624,6.3001911841769305
tt10934208,nm3386674,5.70057220979125
tt10934216,nm8319303,5.300826862246189
tt10934216,nm11040207,5.300826862246189
tt10935014,nm5420580,7.0996823558010975
tt10935044,nm1155521,6.500063857949461
tt10935152,nm8681947,8.798601989003783
tt10935540,nm6293441,9.198347336548846
tt10935560,nm0000783,5.100953711939614
tt10935956,nm1441566,7.899174003959308
tt10936240,nm10606020,2.8024158191523134
tt10936700,nm1845013,6.500063857949461
tt10936934,nm11369089,7.899174003959308
tt10937434,nm9753309,6.575016229747671
tt10937496,nm4732870,5.034329487348771
tt10937670,nm1564544,6.550032026392594
tt10938522,nm10979968,6.699936531721992
tt10938532,nm3197793,6.77988588715143
tt10938608,nm10975897,3.601907229043502
tt10938870,nm10976054,7.799237667073042
tt10938882,nm5827544,7.699300853652733
tt10939474,nm10976447,3.601907348177013
tt10939802,nm1707462,5.70057220979125
tt10939808,nm9336669,4.701207887860509
tt10940162,nm0762805,5.900445360097825
tt10940662,nm10977283,2.4026702333402303
tt10940736,nm1377207,6.799873106875279
tt10940890,nm10977473,6.500063857949461
tt10941528,nm10730985,5.0010173273999445
tt10941608,nm4644428,4.601271550974244
tt10941616,nm0064961,8.332231781489154
tt10941890,nm1655252,4.52354334189982
tt10942166,nm1875808,5.967069425843987
tt10942192,nm1875808,5.967069425843987
tt10942302,nm3559783,4.901081038167083
tt10943214,nm5026056,3.751812091773433
tt10943248,nm8070036,6.00038169698409
tt10943762,nm0751652,3.302097980117684
tt10943762,nm1450944,3.302097980117684
tt10943762,nm0786002,3.302097980117684
tt10944016,nm7562368,7.0996823558010975
tt10944276,nm5342067,4.801144701280818
tt10944486,nm0508025,4.701208126127531
tt10944596,nm0000345,6.699936531721992
tt10944744,nm4833816,2.5525747386696285
tt10944760,nm4469445,6.500063857949461
tt10944832,nm1687944,6.2002545613702384
tt10945092,nm3715496,5.450731367575587
tt10945158,nm0005599,5.70057220979125
tt10945164,nm1189816,6.500063857949461
tt10945232,nm0199047,5.20089004882588
tt10945254,nm2037326,5.200890207670561
tt10945274,nm0408120,6.450095689506329
tt10945288,nm0537923,5.800508705522198
tt10945316,nm4209164,6.3001911841769305
tt10945328,nm0867784,5.92542932518588
tt10945734,nm2755672,7.299555506107671
tt10945934,nm10980314,5.3507947924223
tt10946516,nm9114540,4.851112631456929
tt10947934,nm4890129,7.399491842993937
tt10948718,nm1033668,6.3001908982565045
tt10948820,nm3661207,6.100318033870356
tt10949008,nm2025014,6.749905176699168
tt10949014,nm1520897,6.3001911841769305
tt10949028,nm0080524,5.80050902321156
tt10949122,nm2333349,6.9997460189148315
tt10950320,nm1775177,5.500699536018719
tt10950320,nm7146814,5.500699536018719
tt10951056,nm1172198,5.500699536018719
tt10951056,nm1133014,5.500699536018719
tt10951288,nm0274143,5.900445201253143
tt10951504,nm5331478,5.650604041348117
tt10951512,nm7038355,6.400127521063196
tt10951580,nm2625253,6.600000194835727
tt10951760,nm1770897,8.298919828038413
tt10951972,nm0134559,6.100318033870356
tt10952012,nm3992875,5.001017375053349
tt10952782,nm3691012,6.133630305010459
tt10953232,nm4398547,7.299555506107671
tt10953242,nm6689281,8.398855688390636
tt10954308,nm10986085,5.900445360097825
tt10954526,nm8383036,5.400762960865433
tt10954600,nm0715636,6.00038169698409
tt10954652,nm0796117,5.900445360097825
tt10954718,nm0368614,6.3001911841769305
tt10954984,nm1443502,6.7998733451423
tt10955020,nm0117389,5.80050902321156
tt10957044,nm1714788,4.276478307176992
tt10957060,nm3401807,4.901081038167083
tt10957620,nm4219316,6.611104285215761
tt10958102,nm1468584,4.201525726895138
tt10958258,nm16356326,9.498156823741684
tt10958330,nm4361586,7.799237667073042
tt10959454,nm8314831,4.7678324301407145
tt10960102,nm5068576,6.400127521063196
tt10960976,nm6840460,3.7926950412085785
tt10961186,nm0059698,6.666624737115932
tt10961374,nm2620532,4.401398638934691
tt10961976,nm10989817,4.3014625403154465
tt10962368,nm0075849,5.300826862246189
tt10962368,nm0700301,5.300826862246189
tt10962562,nm9779501,5.600635872904985
tt10962762,nm5064796,6.7998733451423
tt10962838,nm8515892,7.0996823558010975
tt10963118,nm3687081,6.100318033870356
tt10963926,nm8705238,5.300826862246189
tt10963954,nm3814074,5.100953711939614
tt10963966,nm3446700,6.899809682028566
tt10964096,nm0682251,5.150922118649769
tt10964430,nm1025280,6.63331246597583
tt10964468,nm7278299,5.750540616501405
tt10964530,nm5012852,6.400127521063196
tt10964866,nm3631575,4.901081038167083
tt10965108,nm4056728,8.198983014618104
tt10965308,nm6982470,6.00038169698409
tt10965792,nm3838569,5.80050902321156
tt10965850,nm4189845,6.600000194835727
tt10965976,nm0996471,6.400127521063196
tt10966156,nm1196794,4.5513033825311116
tt10966832,nm10991550,4.101589390008873
tt10967954,nm2214433,6.200254370756621
tt10968008,nm3785643,7.499428179880202
tt10968602,nm2115541,7.199618692687363
tt10968694,nm8937436,8.498792501810943
tt10968866,nm9384389,9.598093637161995
tt10969058,nm3559567,7.859199373897993
tt10969598,nm4162523,6.450095689506329
tt10969668,nm2812005,4.3014625403154465
tt10971092,nm2964115,6.200254370756621
tt10972912,nm3300247,4.901081038167083
tt10973118,nm2528557,5.80050902321156
tt10973466,nm4008066,6.250222777466775
tt10974020,nm11458403,7.899174003959308
tt10974574,nm4317210,7.999110340845573
tt10974674,nm3705692,2.902352394305601
tt10974674,nm3705706,2.902352394305601
tt10975242,nm4918818,5.001017375053349
tt10975258,nm10995043,6.00038169698409
tt10975262,nm6479969,5.300826862246189
tt10975604,nm4144240,5.112057881741989
tt10975730,nm2678073,5.66726025634051
tt10975750,nm1473426,5.300826862246189
tt10976066,nm6291733,5.500699536018719
tt10978398,nm0130714,5.6006360635186025
tt10978584,nm1562288,4.451366807377823
tt10980206,nm2262235,6.200254370756621
tt10980638,nm1587778,5.300826862246189
tt10980876,nm13202226,7.399491842993937
tt10981012,nm12536127,6.3001911841769305
tt10981070,nm8760107,5.600635872904985
tt10981076,nm2390065,6.999746177759513
tt10981304,nm11304276,7.299555506107671
tt10982036,nm3110133,7.599364516766467
tt10982378,nm2262226,5.600635872904985
tt10984206,nm0209435,5.250858455536035
tt10984580,nm5402280,7.0996823558010975
tt10984686,nm3870994,5.80050902321156
tt10984980,nm6199027,7.799237667073042
tt10985034,nm8338712,8.298919828038413
tt10985648,nm10577158,3.601907229043502
tt10986214,nm0120987,4.934393071040165
tt10986222,nm0590122,7.299555506107671
tt10986262,nm2952745,4.101589390008873
tt10986342,nm8570061,6.100318033870356
tt10986404,nm0452021,7.299555506107671
tt10988502,nm10572104,4.001653053122608
tt10988894,nm1230591,4.801144701280818
tt10989808,nm0754817,4.3014625403154465
tt10989938,nm8209011,4.801144701280818
tt10989938,nm3806224,4.801144701280818
tt10990188,nm2584043,4.601271550974244
tt10990188,nm5849644,4.601271550974244
tt10990188,nm4946618,4.601271550974244
tt10990248,nm6798937,7.8991738451146265
tt10990970,nm6033367,4.126573563580573
tt10991076,nm4891482,7.799237667073042
tt10991188,nm6662527,5.001017375053349
tt10991188,nm14599716,5.001017375053349
tt1099209,nm1770839,6.649968601545881
tt10993078,nm2973729,3.2164382287484536
tt10993566,nm1028575,5.380775836448393
tt10993580,nm11008729,5.900445360097825
tt10993786,nm1354965,4.301462349701829
tt10994518,nm3428843,6.071764930912578
tt10994556,nm8647902,3.1022250680781314
tt10994688,nm1275670,5.500699536018719
tt10994712,nm1345541,6.400127362218514
tt10996076,nm6609451,6.799873106875279
tt10996076,nm10552628,6.600000194835727
tt10998298,nm0805246,7.199619010376725
tt10999120,nm1890845,6.600000194835727
tt10999838,nm10655297,6.9997460189148315
tt10999932,nm1754496,4.376414614279881
tt11000406,nm1197942,6.200254370756621
tt11000468,nm1100515,4.046069255798064
tt11001074,nm3522996,4.3014625403154465
tt11002242,nm2348683,5.300826862246189
tt11002900,nm6733309,6.3001911841769305
tt11003218,nm3968825,6.600000433102749
tt11003228,nm0196930,5.001017375053349
tt11003878,nm11007582,8.298919828038413
tt11004566,nm10570207,3.901716716236342
tt11005128,nm9409111,4.601271550974244
tt11005188,nm2615851,6.200254370756621
tt11006244,nm1968777,4.801144701280818
tt11006566,nm8892366,4.101589390008873
tt11006570,nm1455506,6.100318033870356
tt11006636,nm0087777,6.600000194835727
tt11006950,nm3065869,5.0509857817635035
tt11007444,nm1039438,6.7998733451423
tt11009596,nm1528905,6.3001911841769305
tt11009646,nm3213992,7.332867459558412
tt11009666,nm1339604,5.750540616501405
tt11009876,nm5420461,6.9997460189148315
tt11010074,nm5469139,4.151557558452006
tt11010074,nm2748276,4.151557558452006
tt11010144,nm2064675,4.601271550974244
tt11010144,nm4757208,4.701208126127531
tt11010888,nm7725115,4.3014625403154465
tt11011130,nm2477204,5.70057220979125
tt11011206,nm6508596,5.800508970263332
tt11011508,nm7429538,5.760534297843436
tt11012066,nm0563243,4.651239719417377
tt11012230,nm11012297,6.00038169698409
tt11012320,nm1506005,6.600000194835727
tt11012574,nm6036839,4.101589390008873
tt11012790,nm0146030,6.400127521063196
tt11013434,nm0897009,5.900445360097825
tt11013468,nm0488477,4.701208126127531
tt11013610,nm2934741,5.757678960317142
tt11013696,nm7334521,6.450095689506329
tt11014390,nm2028084,5.300826862246189
tt11014390,nm2833272,5.300826862246189
tt11014432,nm11013067,3.7518119726399224
tt11015214,nm6259528,6.899809523183885
tt11015214,nm7506669,8.099046677731838
tt11015556,nm1635619,8.898537849356007
tt11015978,nm1482101,7.199618930954385
tt11016222,nm1989193,4.4513669265113345
tt11018038,nm1503330,5.300826862246189
tt11018044,nm0002611,6.666624578271252
tt11018262,nm1010731,4.5513033825311116
tt11018264,nm7112708,5.900445360097825
tt11018402,nm0285090,6.200254370756621
tt11018402,nm2973991,6.200254370756621
tt11018418,nm11015179,6.699936531721992
tt11018424,nm1194101,5.950413528540958
tt11018592,nm8933615,7.299555506107671
tt11019782,nm5616333,7.5993647550334895
tt11019782,nm4820128,7.0996823558010975
tt11020728,nm1755889,6.200254370756621
tt11020826,nm5720537,7.499428179880202
tt11022910,nm11017066,4.901080879322402
tt11023422,nm11017324,7.599364516766467
tt11023454,nm1509561,6.200254370756621
tt11023732,nm9721958,6.600000194835727
tt11023754,nm11017569,6.9997460189148315
tt11023796,nm11017597,3.302097980117684
tt11023796,nm12733477,3.302097980117684
tt11023826,nm9329406,8.498792501810943
tt11023832,nm11017628,5.001017375053349
tt11024096,nm4148225,7.0996823558010975
tt11024096,nm11017787,7.0996823558010975
tt11024096,nm16152250,7.0996823558010975
tt11024272,nm0629334,5.400763040287773
tt11024528,nm3791797,5.80050902321156
tt11024528,nm15537825,6.180267389299794
tt11024528,nm13918907,5.80050902321156
tt11024568,nm11018070,5.100953711939614
tt11024580,nm4951006,7.199619010376725
tt11024608,nm11018075,6.400127362218514
tt11026760,nm6963836,6.168695652933075
tt11026788,nm10372788,7.499428179880202
tt11027288,nm6136445,5.2008903347463065
tt11027510,nm2601775,5.400763040287773
tt11027830,nm5932553,6.899809682028566
tt11027836,nm8689375,5.300826862246189
tt11027850,nm0080333,4.7761603787922295
tt11028100,nm0118767,7.499428179880202
tt11028122,nm1326085,7.1329946269412
tt11028122,nm0232952,6.7998733451423
tt11028122,nm3207917,6.7998733451423
tt11028670,nm2708824,6.00038169698409
tt11028768,nm0310747,6.4001272827961735
tt11032374,nm1417038,8.11570281330189
tt11032386,nm10387749,9.098411476196626
tt11032810,nm4002493,5.900445360097825
tt11032990,nm0390822,4.901081038167083
tt11033046,nm7306275,4.3014625403154465
tt11033384,nm0163357,9.298284149969154
tt11033942,nm3095950,5.900445360097825
tt11034276,nm0236729,6.00038169698409
tt11034894,nm0381305,6.566688241384986
tt11040762,nm5464740,5.600635872904985
tt11040844,nm1534595,5.70057220979125
tt11041028,nm8089037,7.499428179880202
tt11041106,nm0857170,6.699936531721992
tt11041108,nm7441418,6.00038169698409
tt11041352,nm7929656,6.00038169698409
tt11041466,nm7948050,6.200254370756621
tt11042278,nm11024367,6.500063857949461
tt11042432,nm2831353,7.0996823558010975
tt11042462,nm4470162,5.900445360097825
tt11042786,nm5445388,8.898537849356007
tt11043394,nm11063160,6.9997460189148315
tt11043724,nm10826869,7.199618692687363
tt11044354,nm4285836,3.7018438041967894
tt11044858,nm6694031,5.70057220979125
tt11045410,nm10333762,4.334774573188529
tt11045422,nm1018493,6.100318033870356
tt11045566,nm1856678,4.601271550974244
tt11045806,nm2937814,6.7998733451423
tt11045998,nm3450159,7.199618692687363
tt11045998,nm3005274,7.199618692687363
tt11047420,nm9402955,7.399491842993937
tt11049086,nm3066782,5.500699536018719
tt11050878,nm1068819,3.2521298116745516
tt11050878,nm0728813,2.7024794226992928
tt11050878,nm0790743,3.7018438041967894
tt11050886,nm3644312,6.050349865427223
tt11050992,nm2419910,4.601271550974244
tt11051562,nm3628461,4.801144463013796
tt11051580,nm4322150,5.600635872904985
tt11051846,nm7234831,2.7024794822660483
tt11051862,nm4049838,5.400763199132454
tt11051898,nm1232567,6.699936531721992
