director_id,director_experience,director_quality,director_total_votes
nm2527239,1,7.699999809265137,1262
nm12311000,1,5.800000190734863,7
nm1110912,4,6.450000047683716,14965
nm9022469,2,6.0,58
nm7726066,1,7.599999904632568,21
nm0040631,1,8.399999618530273,58
nm7518654,1,6.099999904632568,22
nm5921541,1,6.5,122
nm11815834,2,3.0,40
nm0844877,2,5.450000047683716,24
nm3320103,1,8.600000381469727,5
nm5731573,1,6.0,38
nm4182891,2,6.200000047683716,17
nm0893447,1,5.599999904632568,675
nm3459058,1,5.900000095367432,13
nm4009604,1,7.599999904632568,16
nm7599576,2,6.400000095367432,291
nm0441099,3,3.9666666984558105,575
nm9279895,2,6.799999952316284,259
nm2394503,1,7.400000095367432,76
nm3677861,1,8.899999618530273,42
nm12356659,1,6.900000095367432,20
nm10526957,1,3.5999999046325684,49
nm6902931,1,5.900000095367432,594
nm1879535,2,6.300000190734863,146
nm0723470,1,7.0,14045
nm1163050,2,6.549999952316284,154
nm0004152,3,4.96666677792867,11897
nm1395100,4,4.899999916553497,758
nm10625747,2,4.900000095367432,304
nm12384310,1,6.300000190734863,1183
nm0175352,4,6.025000095367432,45567
nm3226413,3,7.666666666666667,187
nm0788171,2,4.550000071525574,43720
nm5408743,1,9.5,104
nm0284744,1,4.5,1314
nm0867854,1,7.400000095367432,7
nm1769528,1,4.5,356
nm10812407,1,9.0,8
nm0001502,1,4.5,343
nm0388471,1,7.300000190734863,39
nm0862956,1,3.700000047683716,7
nm0748207,1,7.0,294
nm2745888,1,5.800000190734863,77
nm0268107,2,3.850000023841858,4328
nm1252514,1,8.5,16
nm12416507,1,6.800000190734863,22
nm0497834,1,5.099999904632568,51
nm5514840,1,9.5,8
nm3114419,1,3.299999952316284,626
nm5572219,6,5.449999968210856,294
nm0955346,1,5.800000190734863,167
nm1162767,1,7.199999809265137,20
nm6055280,1,5.199999809265137,14
nm1604999,1,6.699999809265137,698
nm7782761,1,6.699999809265137,55
nm3354336,1,6.0,7
nm1892924,1,6.400000095367432,51
nm2928029,3,6.666666666666667,49
nm1939746,2,7.599999904632568,56
nm0098439,3,6.666666666666667,382
nm3623268,1,7.5,23
nm6388223,1,6.599999904632568,15
nm12435612,2,5.700000047683716,130
nm5457858,1,6.099999904632568,219
nm8338582,1,6.5,118
nm2720838,1,7.599999904632568,11
nm1050313,3,4.666666587193807,1827
nm3546191,1,4.599999904632568,81
nm8629569,1,6.199999809265137,82
nm7474130,1,5.0,322
nm3228540,2,6.099999904632568,187
nm8381668,1,5.800000190734863,174
nm10092270,3,7.066666762034099,1156
nm12466897,1,8.600000381469727,92
nm0094274,2,6.299999952316284,10693
nm0354499,1,8.699999809265137,73
nm4636000,1,4.0,9
nm4374531,4,3.324999988079071,1259
nm7054083,1,8.0,26
nm1168749,2,7.150000095367432,69
nm6793979,1,6.5,34020
nm0687739,1,6.599999904632568,49
nm2499431,2,6.6499998569488525,104
nm0261629,4,5.149999976158142,5462
nm3406905,2,6.400000095367432,12
nm5510524,1,7.0,21
nm0051466,7,4.000000034059797,5690
nm1766134,1,8.0,9
nm4189172,2,4.849999904632568,233
nm5075532,3,7.733333269755046,173
nm10955036,1,6.199999809265137,631
nm0903697,1,4.699999809265137,18
nm3820618,1,6.599999904632568,332
nm7862261,1,7.300000190734863,37
nm11153255,1,7.0,25
nm9158938,1,7.5,8291
nm4618715,1,7.0,12
nm2459029,2,4.549999952316284,195
nm7455230,1,5.199999809265137,86
nm0168310,2,8.100000143051147,367
nm12531333,1,8.300000190734863,17
nm3879886,1,5.699999809265137,60
nm0162445,1,7.5,8
nm12544628,2,2.549999952316284,2208
nm7456940,1,4.099999904632568,301
nm8581392,1,9.600000381469727,10
nm0849786,3,6.5,19417
nm8361203,1,9.300000190734863,17
nm3716596,1,7.599999904632568,6
nm1646455,3,5.433333317438762,340
nm8915021,1,8.399999618530273,12
nm2525297,1,6.599999904632568,274
nm2219497,2,6.650000095367432,1108
nm2274512,2,7.349999904632568,1773
nm13837994,2,4.5,763
nm8617963,1,8.0,7
nm10167198,2,6.25,39
nm10176552,1,5.599999904632568,148
nm12562340,1,7.699999809265137,35
nm0853685,1,5.599999904632568,147
nm0102873,2,6.700000047683716,343239
nm5097634,1,8.699999809265137,10
nm12801606,1,6.800000190734863,43
nm5324157,1,6.699999809265137,28
nm6166062,1,6.699999809265137,242
nm4598626,1,7.5,3079
nm12015552,1,8.300000190734863,25
nm8124992,1,6.5,22
nm8208504,1,5.599999904632568,62
nm0681401,1,6.300000190734863,774
nm4391414,1,6.099999904632568,455
nm12586768,1,8.100000381469727,22
nm1818050,1,5.900000095367432,803
nm6284412,1,5.599999904632568,7
nm10428729,1,4.0,6
nm12452733,1,8.699999809265137,9
nm1860612,1,1.5,40816
nm1463125,1,7.300000190734863,7
nm3946793,1,7.599999904632568,22
nm2393557,1,4.400000095367432,20
nm1417391,2,6.299999952316284,97
nm0682061,1,6.0,142
nm11511367,2,6.3999998569488525,327
nm7534872,1,6.599999904632568,64
nm7033170,1,6.800000190734863,24
nm1781650,1,6.300000190734863,35
nm13769633,1,8.600000381469727,6
nm6700366,1,7.199999809265137,35
nm1443180,2,7.449999809265137,108
nm8185925,1,7.099999904632568,1599
nm9077405,1,5.5,8
nm9037037,1,4.900000095367432,50
nm1137289,9,4.433333317438762,1887
nm12668126,1,8.100000381469727,918
nm4354344,1,8.199999809265137,11
nm4162244,1,8.399999618530273,13
nm1146281,1,4.099999904632568,118
nm0279863,2,7.450000047683716,345
nm10596129,1,9.100000381469727,38
nm0994245,1,6.5,214
nm5920201,1,6.699999809265137,859
nm12652516,4,4.225000023841858,72
nm11269403,1,7.400000095367432,11
nm0760394,2,4.700000047683716,1202
nm8339813,5,8.119999885559082,73
nm0668247,1,7.900000095367432,199131
nm4120252,1,3.700000047683716,1029
nm7415492,1,8.0,135
nm3357404,1,9.600000381469727,11
nm1152178,1,5.599999904632568,9926
nm5715971,1,3.9000000953674316,66
nm12666169,3,6.233333269755046,929
nm5707206,2,3.950000047683716,448
nm0715781,2,4.25,2653
nm6500028,1,7.599999904632568,36
nm12674291,3,6.5,2319
nm6363740,1,5.400000095367432,565
nm4030793,4,6.574999928474426,645
nm12679934,1,6.699999809265137,77
nm1638157,1,5.199999809265137,613
nm9403217,1,8.699999809265137,84
nm9559713,1,5.800000190734863,187
nm1549016,1,6.199999809265137,21
nm7565917,2,8.599999904632568,62
nm4405659,2,4.25,484
nm11676257,1,7.199999809265137,5
nm12017853,1,7.199999809265137,62
nm4799374,1,5.0,57
nm5846707,1,3.799999952316284,549
nm5780445,1,5.900000095367432,27
nm12713254,1,7.0,62
nm9799967,1,9.399999618530273,13
nm6825675,1,7.5,53
nm0758242,1,5.300000190734863,45
nm2435562,1,8.199999809265137,7
nm12728310,1,7.199999809265137,11
nm8471635,1,6.5,8
nm8651194,1,6.5,3392
nm3893562,1,5.300000190734863,237
nm3508368,1,5.599999904632568,21
nm1367847,2,4.450000047683716,452
nm2520299,6,5.183333436648051,3270
nm5332002,1,6.800000190734863,3926
nm0969395,1,7.099999904632568,30
nm0563740,1,7.0,70
nm0758033,1,5.300000190734863,168
nm7722089,1,8.0,8
nm1942431,1,6.800000190734863,3800
nm0593222,1,5.400000095367432,150
nm3550173,2,7.349999904632568,39
nm0947388,1,5.800000190734863,189
nm10041146,1,7.400000095367432,6
nm4804921,1,6.900000095367432,36
nm12604564,1,3.9000000953674316,112
nm3782688,3,5.700000127156575,277
nm2287772,2,5.949999809265137,12247
nm5120912,2,3.8500000834465027,7027
nm10058620,1,6.0,6
nm5322677,1,3.9000000953674316,12
nm2373494,1,8.899999618530273,11
nm6007799,1,6.599999904632568,66
nm9784856,1,7.0,6
nm7677097,1,5.800000190734863,154
nm3971995,1,4.199999809265137,58
nm12233807,1,8.0,63
nm1461375,3,8.066666920979818,3913
nm3852987,2,6.1000001430511475,37157
nm9117401,3,6.399999936421712,2443
nm5518854,1,5.300000190734863,168
nm5461282,1,6.400000095367432,25
nm0501665,1,6.5,35
nm3010935,2,6.650000095367432,2484
nm1892072,2,6.8500001430511475,53
nm8362580,1,7.800000190734863,101
nm7941301,2,5.950000047683716,73
nm12805548,1,6.599999904632568,1097
nm8855422,2,5.650000095367432,124
nm6876426,1,6.099999904632568,30
nm1961741,2,5.700000047683716,261
nm0644688,3,6.700000127156575,620
nm4991160,3,5.766666730244954,923
nm6376213,1,4.900000095367432,9
nm6299557,1,6.0,687
nm5468198,1,6.699999809265137,19
nm7153488,1,6.099999904632568,507
nm9553073,1,3.299999952316284,106
nm0632858,1,5.900000095367432,12
nm4457026,3,4.599999904632568,173
nm1149911,1,3.200000047683716,332
nm12836509,1,6.5,50
nm7288103,1,8.800000190734863,59
nm12839535,1,6.699999809265137,63
nm6420801,1,7.099999904632568,30
nm1657635,1,7.099999904632568,186
nm15778969,1,4.599999904632568,3495
nm12762722,2,7.400000095367432,41
nm8680173,1,3.799999952316284,258
nm1014235,4,7.9750001430511475,184
nm7425828,1,5.199999809265137,136
nm7263208,2,7.699999809265137,68
nm2035204,1,5.0,880
nm2679652,1,3.0,23
nm6703692,1,5.800000190734863,60
nm5208803,1,5.300000190734863,10
nm2976232,2,6.599999904632568,1306
nm14704033,2,6.400000095367432,1421
nm1626373,1,6.800000190734863,51
nm9966127,1,8.300000190734863,24
nm10308381,2,5.349999904632568,1960
nm12874039,2,4.650000095367432,3787
nm6718352,1,6.599999904632568,9
nm0242757,1,8.199999809265137,216
nm3600679,1,5.0,704
nm10021062,1,4.300000190734863,52
nm6715074,1,7.199999809265137,7
nm12891271,1,7.300000190734863,72
nm4872982,1,4.599999904632568,62
nm6456509,1,7.300000190734863,50
nm11436283,1,7.400000095367432,12413
nm2435649,1,6.400000095367432,24
nm7115127,1,6.099999904632568,10
nm2558972,2,5.599999904632568,128
nm12904875,1,8.600000381469727,7
nm0514956,1,5.400000095367432,1891
nm0411037,1,5.599999904632568,10
nm8791693,2,8.650000095367432,122
nm6018107,1,5.5,216
nm9813552,1,6.699999809265137,887
nm8779408,1,6.900000095367432,36
nm1656225,1,6.300000190734863,20
nm2005384,1,7.0,2637
nm7816725,1,5.599999904632568,71
nm0100880,1,4.900000095367432,23
nm6205773,2,6.0,88
nm12931844,1,8.699999809265137,548
nm7787337,1,6.5,139
nm12937863,1,7.599999904632568,22
nm0041155,2,9.0,12
nm11541189,1,6.800000190734863,468
nm6012803,1,6.099999904632568,77
nm12784299,3,8.966666539510092,29
nm12941487,1,7.0,99
nm1058020,1,9.100000381469727,38
nm12941732,1,9.0,392
nm0876307,1,6.099999904632568,17
nm3367404,2,6.900000095367432,234
nm4851198,1,8.399999618530273,12
nm9706262,2,8.549999713897705,18
nm0181579,2,6.300000190734863,2517
nm12174455,1,6.800000190734863,10
nm3144136,1,6.199999809265137,30
nm8981908,4,6.199999928474426,560
nm13083738,1,6.699999809265137,370
nm12951793,1,7.199999809265137,683
nm4580086,1,6.400000095367432,65
nm5394373,1,5.300000190734863,1667
nm7886457,1,9.300000190734863,39
nm5697105,1,7.0,25
nm12961890,2,6.049999952316284,68
nm0001108,1,4.400000095367432,4620
nm4296121,1,4.900000095367432,434
nm10487445,1,6.599999904632568,376
nm0174659,1,6.800000190734863,24
nm1823550,1,6.099999904632568,3639
nm0611683,1,5.599999904632568,15834
nm4106410,1,5.699999809265137,1585
nm2805715,3,5.433333396911621,8689
nm12974632,1,6.099999904632568,89
nm9492020,1,4.699999809265137,4358
nm6443246,1,7.400000095367432,34
nm7007165,1,4.800000190734863,27
nm11212490,1,5.300000190734863,28
nm11424394,1,6.0,46
nm1801574,1,4.199999809265137,2521
nm2043703,1,7.800000190734863,41
nm4787406,1,7.199999809265137,17
nm9548123,4,6.25,323
nm1252199,1,6.5,6
nm0147459,1,6.5,647
nm3668049,1,7.0,1205
nm1591928,3,3.066666603088379,26
nm7161195,1,7.400000095367432,101
nm1326380,2,7.450000047683716,51
nm0423259,1,6.099999904632568,206
nm0507746,1,8.5,12
nm11733009,1,5.800000190734863,66
nm3436501,1,5.300000190734863,21
nm6736689,1,6.400000095367432,55
nm8868024,1,6.699999809265137,845
nm2139422,2,6.799999952316284,96
nm9697215,1,5.199999809265137,22
nm1155450,1,4.599999904632568,257
nm0000114,1,5.599999904632568,727
nm4268072,1,7.900000095367432,7
nm4283653,1,6.199999809265137,22
nm8616277,1,8.399999618530273,39
nm0812862,2,6.3999998569488525,666
nm6844063,2,4.599999904632568,39
nm3425020,1,8.899999618530273,31
nm8030735,3,6.333333174387614,45
nm10329523,2,8.450000286102295,158
nm2273595,3,5.266666571299235,2023
nm1223910,2,6.400000095367432,67470
nm6970413,1,7.099999904632568,110
nm13058690,1,6.300000190734863,9
nm13061198,2,7.0,112
nm0392237,1,6.5,15894
nm0489309,1,5.5,248
nm0880108,1,5.099999904632568,54
nm4749054,1,7.400000095367432,7
nm4731768,1,4.800000190734863,775
nm7462446,1,7.5,13
nm0025538,1,5.599999904632568,5117
nm13077251,1,7.800000190734863,41
nm2420471,5,5.560000038146972,521
nm9636285,1,5.900000095367432,8
nm5479872,3,9.0,25
nm4344290,2,6.75,1276
nm6497085,1,6.5,184
nm13085208,1,7.800000190734863,14
nm0208854,1,6.199999809265137,468
nm2872910,2,6.450000047683716,10670
nm10945572,1,9.300000190734863,28
nm13091354,1,7.0,7
nm13092573,1,6.199999809265137,102
nm1345518,3,8.03333330154419,19
nm3580267,1,6.199999809265137,289
nm9367331,1,4.400000095367432,129
nm1406291,2,5.450000047683716,3533
nm10422765,1,6.900000095367432,20
nm0765685,2,5.699999809265137,5964
nm5610407,1,7.0,15
nm2213552,2,6.25,241
nm9802735,1,7.300000190734863,21
nm13100083,1,8.800000190734863,50
nm8708344,1,5.599999904632568,191
nm13106340,1,8.0,11
nm1437121,2,5.799999952316284,175
nm13114184,1,9.0,12
nm5859010,1,7.800000190734863,11
nm0395466,2,7.450000047683716,214
nm1568265,1,4.699999809265137,1126
nm2955101,1,6.400000095367432,86
nm4589954,1,4.900000095367432,5773
nm10615722,2,5.799999952316284,29
nm0646397,1,5.400000095367432,44
nm3299837,1,8.899999618530273,16
nm13124240,1,8.399999618530273,14
nm6750289,2,5.050000190734863,2721
nm11693962,1,7.699999809265137,11
nm4311431,4,5.024999976158142,637
nm0832669,1,3.9000000953674316,335
nm3138629,3,5.066666762034099,301
nm0224989,1,2.799999952316284,125
nm5601479,1,4.800000190734863,24
nm12442626,1,4.5,94
nm8402399,1,5.900000095367432,11
nm7490257,1,6.599999904632568,26
nm2791239,4,2.974999964237213,187
nm13149534,1,8.899999618530273,81
nm13152104,1,2.0999999046325684,4507
nm13440471,1,4.5,172
nm7650320,1,7.400000095367432,12
nm6161881,1,6.599999904632568,7
nm0051518,1,6.0,1120
nm8156371,2,7.900000095367432,419
nm13567764,1,5.400000095367432,8
nm7060313,1,5.800000190734863,24
nm13169181,1,9.399999618530273,6
nm10129372,1,4.0,823
nm12963813,3,5.733333269755046,106
nm3713543,1,5.800000190734863,93
nm0683653,1,8.199999809265137,46
nm5093561,1,5.099999904632568,49
nm4697789,1,7.0,9
nm1928412,2,4.7500001192092896,61
nm1975761,1,7.800000190734863,10
nm4289726,1,5.800000190734863,33
nm3808305,5,4.059999942779541,303
nm1516218,1,7.300000190734863,414
nm3206766,1,4.099999904632568,36
nm1416174,1,6.800000190734863,396
nm5982477,1,7.800000190734863,244
nm5506211,1,7.400000095367432,2422
nm13199924,1,6.599999904632568,208
nm9587471,2,7.0,128
nm5001945,1,6.199999809265137,474
nm13209469,1,4.400000095367432,130
nm11144751,1,9.199999809265137,11
nm14135065,1,6.400000095367432,685
nm1323780,2,5.950000047683716,1002
nm6098952,1,6.599999904632568,6
nm4186195,1,4.900000095367432,305
nm8029047,2,7.900000095367432,37
nm4277769,3,6.299999872843425,430
nm10301904,3,8.500000158945719,700
nm13238178,3,6.5333333015441895,1980
nm2214538,1,6.599999904632568,27
nm2542522,1,7.400000095367432,17
nm0872535,3,4.733333349227905,376
nm1895225,1,6.5,23
nm2671235,2,4.900000095367432,514
nm0514153,1,7.300000190734863,41
nm2708627,1,5.400000095367432,146
nm13250631,1,7.900000095367432,26
nm3628999,2,6.200000047683716,116
nm8537209,1,7.900000095367432,2241
nm9021677,1,6.599999904632568,16
nm8435845,1,7.099999904632568,2045
nm13269519,1,6.800000190734863,9
nm13279520,1,3.200000047683716,42
nm8248575,2,6.549999952316284,116
nm2640719,1,4.900000095367432,213
nm5343207,1,8.0,411
nm1378770,1,7.900000095367432,9
nm8348643,2,7.549999952316284,255
nm7017177,1,5.599999904632568,43
nm1973560,1,5.599999904632568,19
nm1268721,1,8.199999809265137,11
nm13296939,2,6.050000190734863,952
nm8835225,1,4.199999809265137,16
nm3660287,2,6.900000095367432,33
nm12073523,2,9.0,21
nm5694630,1,6.599999904632568,45
nm3288933,1,6.699999809265137,64
nm13318839,1,8.0,8
nm3500714,1,6.900000095367432,81
nm3423530,1,4.599999904632568,3469
nm13320981,1,7.099999904632568,22
nm6852880,1,6.699999809265137,15
nm5923371,1,8.800000190734863,795
nm2644707,1,4.699999809265137,58
nm13337276,1,9.5,69
nm10184926,1,7.0,29
nm6555399,1,5.599999904632568,25
nm7971882,1,8.100000381469727,39
nm6810894,1,5.599999904632568,208
nm11018722,1,2.0,27
nm2288814,1,7.900000095367432,1966
nm9281265,2,8.900000095367432,62
nm2864272,2,7.8999998569488525,30
nm13347338,1,8.0,14
nm0651900,1,5.5,37
nm2213371,1,4.599999904632568,773
nm7605358,1,7.300000190734863,10
nm3131740,1,7.099999904632568,26
nm0943274,1,6.599999904632568,31
nm0013121,1,7.599999904632568,48
nm5289825,1,9.199999809265137,73
nm7665409,1,5.5,3950
nm1843026,1,6.099999904632568,197
nm7455111,1,5.900000095367432,948
nm5685112,1,7.5,6343
nm1483281,1,7.099999904632568,50
nm12616218,1,8.800000190734863,13
nm1963164,1,7.699999809265137,34
nm8928699,1,4.599999904632568,24516
nm5267286,1,6.199999809265137,9
nm4222368,1,6.800000190734863,34
nm2619779,1,5.5,2020
nm13380347,1,5.800000190734863,518
nm13383703,1,4.900000095367432,42
nm2298107,5,5.7000000953674315,78009
nm0036331,1,4.300000190734863,151
nm1096471,1,4.800000190734863,203
nm6853439,1,8.600000381469727,9
nm0032530,1,7.5,118
nm1937249,1,7.699999809265137,11
nm14264022,2,4.399999976158142,65
nm3334626,1,8.300000190734863,57
nm13405448,1,7.900000095367432,12
nm0629309,1,6.800000190734863,18
nm5581644,1,7.5,16
nm13962876,1,6.199999809265137,603
nm4139502,1,6.0,25
nm5730759,1,7.699999809265137,153
nm7736940,1,8.100000381469727,33
nm13422505,1,7.099999904632568,182
nm10224158,1,3.799999952316284,15
nm7193836,1,5.900000095367432,28
nm1487209,1,6.199999809265137,45
nm13438687,1,9.399999618530273,11
nm1152397,1,7.400000095367432,90
nm13438986,1,5.300000190734863,6
nm9052612,1,8.199999809265137,31
nm13443196,1,8.199999809265137,71
nm13447011,1,8.899999618530273,13
nm2530900,1,6.0,93
nm0122987,1,6.199999809265137,45090
nm1634566,1,6.900000095367432,24
nm4433039,1,4.5,15
nm9660252,1,7.099999904632568,17
nm7390637,1,7.300000190734863,36
nm9541459,1,6.699999809265137,9734
nm8048255,1,7.0,7
nm10256131,1,5.800000190734863,57
nm0098086,2,6.200000047683716,495
nm3678417,1,5.599999904632568,9
nm1888091,5,7.460000038146973,73563
nm13383379,1,8.899999618530273,11
nm5807730,1,6.099999904632568,109
nm5780243,2,6.25,173
nm0282620,1,6.400000095367432,46
nm13473408,1,7.800000190734863,26
nm12784180,1,6.400000095367432,10
nm0429774,1,6.699999809265137,6380
nm11776670,1,5.0,112
nm4396535,1,6.300000190734863,53
nm11212814,1,7.599999904632568,115
nm0716257,1,7.800000190734863,869449
nm12724243,7,6.0,381
nm4541221,1,9.5,41
nm5054840,1,6.099999904632568,52
nm1848132,2,8.899999618530273,220
nm3164751,1,7.5,86
nm3579537,1,6.400000095367432,9
nm8114551,1,5.5,182
nm5494466,2,7.349999904632568,33
nm6004973,1,5.5,134
nm7200037,1,7.599999904632568,253
nm0773103,1,7.699999809265137,28
nm13512098,1,9.699999809265137,8
nm13513174,1,6.099999904632568,10
nm8676917,1,5.0,8
nm2180315,1,8.0,131
nm1107383,1,6.699999809265137,51
nm13518789,1,7.400000095367432,30
nm11217818,1,8.0,10
nm4395975,1,6.400000095367432,40
nm2683602,1,7.0,1041
nm11512180,1,8.399999618530273,8
nm12654361,1,5.599999904632568,32
nm5798463,1,5.800000190734863,7
nm1520918,1,3.299999952316284,8425
nm0586017,1,6.699999809265137,10
nm2039567,1,7.400000095367432,273
nm0872954,1,6.800000190734863,29
nm6483066,1,6.400000095367432,13
nm1887244,1,6.300000190734863,292
nm7464085,1,4.099999904632568,21
nm8413761,1,6.300000190734863,173
nm3546861,1,8.699999809265137,35
nm12519416,1,3.299999952316284,26
nm12815018,2,5.650000095367432,83
nm13569402,1,7.0,25
nm7480562,1,6.5,335
nm5945191,1,8.800000190734863,31
nm0530789,2,7.500000238418579,33
nm7741949,1,5.800000190734863,39
nm13547323,1,6.699999809265137,32
nm6794869,1,5.300000190734863,7
nm3169365,1,7.5,12
nm7472737,1,6.099999904632568,965
nm11854194,2,7.6499998569488525,31
nm10661969,2,7.5,38
nm0343706,1,6.0,62
nm4318159,1,6.599999904632568,17062
nm5304624,2,6.200000047683716,269
nm11319584,1,6.599999904632568,850
nm9615179,1,7.0,1382
nm0304135,2,8.149999856948853,241
nm10904213,1,6.599999904632568,28
nm9028271,1,6.900000095367432,17
nm4558430,1,7.400000095367432,29
nm4263273,2,4.849999904632568,161
nm5737889,1,8.800000190734863,15
nm13609217,1,7.199999809265137,19
nm16070050,1,8.199999809265137,22
nm3516084,1,6.400000095367432,1310
nm13615998,1,6.900000095367432,36
nm0761603,1,8.300000190734863,9
nm13620267,1,3.5,14
nm2224108,2,4.850000023841858,50
nm3309351,1,6.5,348
nm13622060,1,7.0,12
nm7835580,1,9.5,20
nm0997124,2,5.799999952316284,576
nm4683274,1,8.100000381469727,17
nm6411762,1,5.400000095367432,759
nm4260846,2,5.75,29
nm2760775,1,5.199999809265137,268
