actor_name,facebook_likes,actor_id
Troy Garity,167.0,nm0004949
Will Beinbrink,167.0,nm1080718
Miguel Sandoval,166.0,nm8871381
Meredith Scott Lynn,166.0,nm0528761
Kristen Quintrall,166.0,nm2332343
Ski Carr,165.0,nm0139858
Eddie Baroo,165.0,nm1812267
Ryan Kruger,165.0,nm8006617
Erick Elias,165.0,nm1741951
John Lone,165.0,nm13913067
Ryan Kennedy,165.0,nm8836574
James Read,165.0,nm9840153
Pat Hingle,165.0,nm0385757
Elise Neal,165.0,nm0005264
Gael Le Cornec,165.0,nm3269130
Ken Davitian,165.0,nm0205772
Bree Williamson,165.0,nm15371695
Fernando Rey,165.0,nm9675746
Griffin Dunne,165.0,nm0001162
Christiana Leucas,165.0,nm3055831
Michael Harding,165.0,nm8809846
Nikola Djuricko,164.0,nm0229314
Nina Hoss,164.0,nm0396125
DeVaughn Nixon,164.0,nm0633228
Helen Hayes,164.0,nm5627608
David Lewis,164.0,nm8807549
Jean-Hugues Anglade,164.0,nm0000767
Zero Mostel,164.0,nm0609216
Pierre Perrier,164.0,nm7019807
Richard Masur,163.0,nm0557956
Yorick van Wageningen,163.0,nm0905691
Natalie Stephany Aguilar,163.0,nm4612756
Om Puri,163.0,nm0700875
Ana Claudia Talancón,163.0,nm0847799
Lorna Raver,163.0,nm0712404
Sarah Douglas,163.0,nm5165806
Samantha Esteban,163.0,nm0065578
Wayne Pygram,163.0,nm0701460
Richard Brake,163.0,nm0104114
Nellie Sciutto,163.0,nm0778533
Adrian Alonso,163.0,nm1739844
Jordan Trovillion,163.0,nm3561899
Hugh O'Conor,163.0,nm13493609
Sariann Monaco,163.0,nm5616823
Leehom Wang,163.0,nm0910966
Marisa Coughlan,163.0,nm0004846
Kurt Loder,162.0,nm0517064
Tim Thomerson,162.0,nm0859772
Art Malik,162.0,nm0539562
Gregory Sierra,162.0,nm0797268
Linda Kozlowski,162.0,nm11703933
Perdita Weeks,161.0,nm0917347
Khamani Griffin,161.0,nm1367048
Stephanie Sigman,161.0,nm2362713
Rob Brydon,161.0,nm0117339
Caitlyn Jenner,161.0,nm0421063
William Windom,161.0,nm0934750
John Lynch,161.0,nm6147087
Silvia Colloca,161.0,nm1278926
Felicia Pearson,161.0,nm1787519
Leonor Watling,161.0,nm0914455
James Cullen Bressack,161.0,nm4097598
Harry Shearer,161.0,nm0733427
Howard Morris,161.0,nm7596085
James Lance,161.0,nm3448924
Clyde Kusatsu,161.0,nm0476226
Khalid Abdalla,161.0,nm2043234
Jordi Vilasuso,160.0,nm0897425
Mike Doyle,160.0,nm6069917
Lyndie Greenwood,160.0,nm3442405
Brian Steele,160.0,nm9665825
Jane Wyman,160.0,nm0943837
Yvette Mimieux,160.0,nm0590796
Alessandra Mastronardi,159.0,nm1616937
Allison Dean,159.0,nm3143187
Nikki Griffin,159.0,nm9025573
Melissa Sagemiller,159.0,nm0756089
Geneviève Bujold,159.0,nm0000991
Sam Lloyd,159.0,nm6116941
Roberts Blossom,159.0,nm0089348
Craig Conway,159.0,nm8168379
Jake Weary,159.0,nm1621032
Manny Perez,159.0,nm4704821
Ralph Ineson,159.0,nm0408591
Kevin Leslie,159.0,nm15400804
Scott Lawrence,159.0,nm6074143
Timothy Patrick Quill,158.0,nm0703595
Cassie Ventura,158.0,nm0144260
Ara Celi,158.0,nm0148043
Sven-Ole Thorsen,158.0,nm0861752
Patrick Bauchau,158.0,nm0000872
Natalie Mendoza,158.0,nm8480107
Jack Nance,158.0,nm5901088
Victor Buono,158.0,nm0120658
Judie Aronson,158.0,nm0036978
Colleen Dewhurst,157.0,nm0223157
Diana Scarwid,157.0,nm0769311
Teyonah Parris,157.0,nm3500582
Eli Marienthal,157.0,nm0547349
Lauren C. Mayhew,157.0,nm0562674
Jessica Barden,157.0,nm1875238
Mary Page Keller,157.0,nm0005081
Roger Jackson,157.0,nm7911401
Louis Herthum,157.0,nm0381043
Sheridan Smith,156.0,nm11096026
Michael Des Barres,156.0,nm0220735
John Reardon,156.0,nm9468944
Nicholas Rowe,155.0,nm6819368
Amy Bruni,155.0,nm3192899
Jack Thompson,155.0,nm8770562
Richard Norton,155.0,nm5755793
Martina Gedeck,155.0,nm0311476
Ian Gomez,155.0,nm10375514
Timothy Bottoms,155.0,nm12352658
Sterling Jerins,155.0,nm3606106
Simon Yam,155.0,nm0945189
Vincent Guastaferro,155.0,nm0345466
Art Carney,154.0,nm0138770
Paul Anderson,154.0,nm8845685
Fann Wong,154.0,nm0939056
Reda Kateb,154.0,nm3024530
Tyler Hilton,154.0,nm8174812
Boman Irani,154.0,nm1224082
Gerardo Taracena,154.0,nm0850162
Meghan Heffern,153.0,nm1725322
Ken Bevel,153.0,nm2848533
Zak Orth,153.0,nm0651008
Robert McKee,153.0,nm8982392
Cherami Leigh,152.0,nm0473873
Kim Darby,152.0,nm0200981
Tom Stedham,152.0,nm11204689
Frederick Weller,152.0,nm0919867
Arliss Howard,152.0,nm0397124
Tim Bagley,152.0,nm0046730
Michael McLafferty,152.0,nm0565582
Mari Koda,152.0,nm2803051
Mishael Morgan,152.0,nm2931738
James Noble,152.0,nm8891222
Youssef Hajdi,152.0,nm1763487
Rick Gomez,152.0,nm5423265
Emma Kenney,151.0,nm3160752
Chita Rivera,151.0,nm0729234
Donald Sumpter,151.0,nm0838910
Tom Amandes,151.0,nm0023885
Lars Ulrich,151.0,nm10535955
Tara Fitzgerald,151.0,nm15082679
Peter Jason,151.0,nm0419273
Jennifer Rubin,150.0,nm5175248
Veronika Vernadskaya,150.0,nm4721950
Tate Taylor,150.0,nm11785267
Meredith Hagner,150.0,nm2993517
Elyas M'Barek,150.0,nm1065929
Paul Mazursky,150.0,nm0005196
Steven Christopher Parker,150.0,nm1588622
Christopher Rich,150.0,nm7770064
Erin Bethea,150.0,nm2814621
Marie-Josée Croze,150.0,nm0189887
Jack McGraw,150.0,nm7050523
Radivoje Bukvic,150.0,nm1366568
Elizabeth Blackmore,150.0,nm3899933
Aml Ameen,149.0,nm1543989
Lesley Manville,149.0,nm0544334
Leslie Hope,149.0,nm13770350
Elina Alminas,149.0,nm6045387
Janet Hubert,149.0,nm0399494
Woo-sung Jung,149.0,nm6328460
Gordon Pinsent,149.0,nm0684521
Simon McBurney,149.0,nm0564402
Michelle Krusiec,149.0,nm0472891
Carmen Maura,148.0,nm0560962
Brendan Sexton III,148.0,nm0786639
Calvin Lockhart,148.0,nm10200330
Patrick St. Esprit,148.0,nm0820520
Philippe Noiret,148.0,nm0634159
Mario Monicelli,148.0,nm0598102
Hettienne Park,148.0,nm1782292
Charlotte Lewis,148.0,nm5424651
Paul Ogola,147.0,nm5128121
Ólafur Darri Ólafsson,147.0,nm0959963
Josh Hamilton,147.0,nm5542594
Thomas Ian Griffith,147.0,nm0001299
Alan Van Sprang,147.0,nm0888022
Jonathan Mangum,147.0,nm9402340
Susan Tyrrell,147.0,nm0879073
Justin Edward Seale,147.0,nm7546744
David Julian Hirsh,147.0,nm1014989
Nicholas Hamilton,147.0,nm5640595
Gano Grills,147.0,nm0342062
Anita Mui,147.0,nm0611315
Johnny Harris,146.0,nm5433362
James Fox,146.0,nm9210268
Andy Davoli,146.0,nm0205789
Matt King,146.0,nm6061784
John DeSantis,146.0,nm5634206
Kerry Cahill,146.0,nm2684369
Sandy Dennis,146.0,nm12417248
Jean Marsh,146.0,nm0550577
Shelly Varod,145.0,nm0890145
Sonoya Mizuno,145.0,nm4420495
Eden Riegel,145.0,nm0726180
David Clennon,145.0,nm0166359
Kathleen Freeman,145.0,nm3167589
Gordon Jackson,145.0,nm1753126
Uday Chopra,145.0,nm0159167
Marcus Chong,145.0,nm14555905
Olivia Crocicchia,145.0,nm1478028
Ian Tracey,144.0,nm0870439
Rus Blackwell,144.0,nm0085952
O.J. Simpson,144.0,nm0001740
Roger Ashton-Griffiths,144.0,nm0004355
Reuben Langdon,144.0,nm0486047
Sarah Kazemy,144.0,nm3972775
Francesca Capaldi,144.0,nm4941145
Flavio Parenti,144.0,nm2918889
Kevin P. Farley,143.0,nm0267659
Todd Field,143.0,nm0276062
Mink Stole,143.0,nm11568340
Fernando Cayo,143.0,nm0147308
Stark Sands,143.0,nm1197466
Joe McQueen,143.0,nm14562918
Debrah Farentino,143.0,nm0001198
Persis Khambatta,142.0,nm0001422
Caroll Spinney,142.0,nm0818973
Sheldon Bailey,142.0,nm7295213
Marilyn Rising,142.0,nm0728284
Buzz Aldrin,142.0,nm0004696
Sheldon Leonard,142.0,nm0502766
Oana Pellea,142.0,nm0670781
Brooklynn Proulx,142.0,nm1628077
Heather Sossaman,142.0,nm2054764
Bill Paterson,142.0,nm8099979
Edgar Buchanan,142.0,nm0118000
Nora Dunn,142.0,nm14964246
Robert Baker,142.0,nm5154921
Teala Dunn,142.0,nm1911958
Harris Yulin,141.0,nm0950867
Georgia Groome,141.0,nm2102872
Melissa McMeekin,141.0,nm3578998
Hansika Motwani,141.0,nm13424847
Vanessa Hessler,141.0,nm2057064
Murray Bartlett,141.0,nm0058864
Mitchell Ryan,141.0,nm1035977
Trine Dyrholm,141.0,nm0245988
Alex Gibney,141.0,nm0316795
Tim McInnerny,141.0,nm0570570
Peter Firth,141.0,nm7478281
Seamus Davey-Fitzpatrick,140.0,nm2089090
Jason Gray-Stanford,140.0,nm0337020
Rian Bishop,140.0,nm2141246
Kim Ly,140.0,nm4802689
Ian Richardson,140.0,nm9601332
Hunter Tylo,140.0,nm0878950
Ralph Brown,140.0,nm8710259
Peter Finch,139.0,nm8924520
Patrick Troughton,139.0,nm0873743
Maria Dizzia,139.0,nm1978694
Jack Wild,139.0,nm9875274
Ron Silver,139.0,nm9956367
Travis Legge,138.0,nm3728366
Alicia Sixtos,138.0,nm1992474
Susan Chambers,138.0,nm4683264
Sarah Steele,138.0,nm6024647
Shari Albert,138.0,nm0016589
Phil Silvers,137.0,nm0799014
Alex McArthur,137.0,nm10649699
Danielle Savre,137.0,nm1642290
Barry Fitzgerald,137.0,nm6139115
Charles Keating,137.0,nm0444091
Kate Magowan,137.0,nm0536461
Tim Rose,137.0,nm9988067
Stacy Edwards,136.0,nm0250368
Joan Baez,136.0,nm0001926
Samuel West,136.0,nm11546848
Jesse Moss,136.0,nm9610044
Nicol Williamson,136.0,nm0932116
Brigitte Helm,136.0,nm16829695
Lysette Anthony,136.0,nm0000771
Lucy Boynton,135.0,nm2377903
William Ragsdale,135.0,nm0706619
Ronald Colman,135.0,nm4432714
Jeanne Crain,135.0,nm0002022
Alex Désert,135.0,nm0246373
Eme Ikwuakor,135.0,nm2726710
Valerie Tian,135.0,nm1197845
Larry King,135.0,nm6026463
James Le Gros,135.0,nm0001457
Dave Allen,135.0,nm6067964
Michael Gaston,135.0,nm3078734
Amber Rose Revah,135.0,nm2362244
Michael Lonsdale,135.0,nm7284530
Taylor Pigeon,134.0,nm3000928
Kristin Booth,134.0,nm16977840
Mel Ferrer,134.0,nm0002072
Matt Crabtree,134.0,nm0960750
Kalim Chandler,134.0,nm6839836
Rachel Sterling,134.0,nm1043494
Matt Price,134.0,nm5487778
Jennifer Lee Wiggins,134.0,nm1725464
Sarah Lind,134.0,nm3446646
Michael Elian,134.0,nm1510424
Gabriela Castillo,134.0,nm9729922
Noah Huntley,133.0,nm8533451
Béatrice Dalle,133.0,nm0001095
Sandra Vergara,133.0,nm3162525
Ash Cook,133.0,nm5929565
Barbara Carrera,133.0,nm11865767
Molly Hagan,133.0,nm0353243
George 'Buck' Flower,133.0,nm0002668
Daniella Pineda,133.0,nm17003282
Anushka Shetty,133.0,nm2011932
Corlandos Scott,133.0,nm4070713
Francesc Pagès,132.0,nm1368662
Sam McMurray,132.0,nm7618001
Julie Adams,132.0,nm9036763
Nicola Walker,132.0,nm8090290
William Lucking,132.0,nm0524747
Emma de Caunes,132.0,nm0004381
Ingrid Thulin,132.0,nm0862026
Cornel Wilde,132.0,nm0664273
Junix Inocian,132.0,nm0633762
Thomas Brophy,132.0,nm5977649
James Eckhouse,131.0,nm0248698
Lara Jean Chorostecki,131.0,nm1892299
Krysta Rodriguez,131.0,nm3106253
David Lee Smith,131.0,nm13017117
Matt Keeslar,131.0,nm0444832
Doug Walker,131.0,nm5616769
Anna-Louise Plowman,131.0,nm0687491
Lubna Azabal,131.0,nm0044073
Anamaria Marinca,131.0,nm1671512
John Bell,130.0,nm9223972
Ronee Collins,130.0,nm4135862
Danny Webb,130.0,nm9715078
Maude Apatow,130.0,nm2654829
Stephanie Lemelin,130.0,nm1107254
Todd Allen,130.0,nm5179084
Robert Costanzo,130.0,nm0182456
Anne Parillaud,130.0,nm0001594
Brent Sexton,130.0,nm0786641
Sheryl Crow,130.0,nm0002028
Aitana Sánchez-Gijón,130.0,nm0845209
Dominik García-Lorido,130.0,
Tuesday Knight,130.0,nm0461110
Steve Gonsalves,130.0,nm1763467
Maeve Dermody,130.0,nm0220450
Jessica McNamee,129.0,nm2537621
Jacob Latimore,129.0,nm3632976
Timothy Van Patten,129.0,nm0887700
Chris Weitz,129.0,nm0919363
Oksana Akinshina,129.0,nm0968541
Monica Barladeanu,129.0,nm1715144
Drew Powell,129.0,nm5487169
Rosalind Chao,129.0,nm0001034
Luis Rosado,129.0,nm5157492
Luisa D'Oliveira,129.0,nm9837793
Michael Derek,128.0,nm2998538
Dan O'Herlihy,128.0,nm0641397
James DeBello,128.0,nm0004867
Jake Ryan,128.0,nm5708764
Mike Birbiglia,128.0,nm1898126
Brian Johnson,128.0,nm9197585
Dan Bilzerian,127.0,nm3626447
Nicky Katt,127.0,nm0441588
Patrick Cranshaw,127.0,nm0186498
Benno Fürmann,127.0,nm0299811
Sara Stewart,127.0,nm9644000
Reza Sixo Safai,127.0,nm2872129
Sina Amedson,127.0,nm2019522
Libby Villari,127.0,nm0898047
Adrian Holmes,126.0,nm6742891
Fay Masterson,126.0,nm0557739
Peter Spellos,126.0,nm0046428
Yeong-ae Lee,126.0,
Lisa Kay,126.0,nm5689751
Zack Pearlman,126.0,nm3994945
Jason Spevack,125.0,nm1555151
Jay Laga'aia,125.0,nm0481092
Brian McNamara,125.0,nm5796016
George W. Bush,125.0,nm0124133
Edward Fox,125.0,nm5461765
Rodney Eastman,125.0,nm0247672
Judith O'Dea,125.0,nm0640621
Edward Andrews,125.0,nm6417062
Charles Aznavour,125.0,nm0002198
Freddie Jones,124.0,nm8136800
Kristi Clainos,124.0,nm1627999
Ella Joyce,124.0,nm16141394
Whit Bissell,124.0,nm0000946
Bart Shatto,124.0,nm1211407
Julie Dawn Cole,124.0,nm0170628
Corey Johnson,123.0,nm8778871
Lex Shrapnel,123.0,nm0795345
Iben Hjejle,123.0,nm0005013
Pauline Collins,123.0,nm11433970
Homayoun Ershadi,123.0,nm0259831
Parker Bagley,123.0,nm2782444
Don Francks,123.0,nm0290475
Karra Elejalde,123.0,nm0253216
Debi Derryberry,122.0,nm0220635
Joaquín Cosio,122.0,nm1370408
Damian Walshe-Howling,122.0,nm0909935
Clé Bennett,122.0,nm0071680
Steven Hill,122.0,nm6108593
Richard Dysart,122.0,nm7256679
Alan Bates,122.0,nm5164592
Carlos Gallardo,121.0,nm8942788
Charlotte Stewart,121.0,nm6755725
Peter McQuinn,121.0,
Arben Bajraktaraj,121.0,nm0048076
Darren E. Burrows,121.0,nm0123261
Adrienne King,121.0,nm0454415
Lesley Sharp,121.0,nm0789093
Tucker Smallwood,121.0,nm0806613
Richard Gant,120.0,nm0304579
Mackenzie Aladjem,120.0,nm2662815
Ajay Naidu,120.0,nm2516766
Peter Mark Richman,120.0,nm0725052
Kathleen Kinmont,120.0,nm0455681
Manuela Velasco,120.0,nm0892299
Dendrie Taylor,120.0,nm0852256
Christopher Denham,120.0,nm1706832
Eric Sheffer Stevens,120.0,nm2033731
Troy Evans,120.0,nm5310372
Erin Pitt,120.0,nm3879377
Terence Maynard,120.0,nm0562793
Maurice Compte,120.0,nm0173997
Melissa Roxburgh,119.0,nm4612692
Riteish Deshmukh,119.0,nm1299011
Fernanda Montenegro,119.0,nm0005244
Harriet Walter,119.0,nm0910040
Brendon Eggertsen,119.0,nm3293813
Ben Miles,119.0,nm5548582
Genevieve O'Reilly,119.0,nm0642444
Sessue Hayakawa,119.0,nm0370564
David Thornton,119.0,nm6901611
David Zucker,119.0,nm9565915
James Urbaniak,119.0,nm9338955
Steve Earle,119.0,nm7316994
Katy Jurado,119.0,nm0432827
Alexander Wraith,119.0,nm2066764
Clive Swift,118.0,nm0842578
Dinah Manoff,118.0,nm0001503
Michele Morrow,118.0,nm4865973
Michelle Simone Miller,118.0,nm4790168
Vincent Walsh,118.0,nm0909906
Liane Balaban,118.0,nm0049313
Fred Tatasciore,118.0,nm0851317
Master P,118.0,nm0005290
Stafford Douglas,118.0,nm15584365
Zackary Steven Graham,118.0,nm6546399
Kelly Keaton,117.0,nm1960185
Gary Lockwood,117.0,nm4409085
Patti D'Arbanville,117.0,nm0001091
Brittney Powell,117.0,nm9280559
Malcolm Goodwin,117.0,nm2786235
Brian Stepanek,117.0,nm0826745
Jørgen Langhelle,117.0,nm0486433
Todd Giebenhain,117.0,nm0317315
Josh Pais,117.0,nm0656929
Michael Byrne,117.0,nm6111194
Tim DeZarn,117.0,nm0212498
Alice Olivia Clarke,117.0,nm3122896
T.V. Carpio,117.0,nm1410258
Clotilde Hesme,116.0,nm1202905
Leon Isaac Kennedy,116.0,nm0411531
David Wayne,116.0,nm6834269
Roy Billing,116.0,nm0006355
Branko Djuric,116.0,nm0229301
Richard Portnow,116.0,nm0692466
Paul Fix,116.0,nm11155648
Jessie T. Usher,116.0,nm1900772
Connor Corum,116.0,nm5889877
Olly Alexander,116.0,nm2728054
Bronagh Gallagher,115.0,nm0302345
Joe Cornish,115.0,nm7683278
Jarrod Phillips,115.0,nm8343639
Ralph Richardson,115.0,nm3992080
Larry Bagby,115.0,nm0046541
Rie Rasmussen,115.0,nm1051346
Marty Lindsey,115.0,nm0512386
Kate Ashfield,115.0,nm0038918
Konstantin Khabenskiy,114.0,
Patricia Raven,114.0,nm0712360
Kim Hunter,114.0,nm8438273
Tómas Lemarquis,114.0,nm1319365
Saeed Jaffrey,114.0,nm0006762
Samuel Davis,114.0,nm8902375
Lola Dueñas,114.0,nm0240318
Alan Hale,114.0,nm9420740
Céline Sallette,114.0,nm2072818
Tim Gunn,113.0,nm10607152
Sean Rogerson,113.0,nm1556638
Alisha Boe,113.0,nm2647981
Claire Bloom,113.0,nm12013137
Ion Overman,113.0,nm0653887
Annie Golden,113.0,nm0325390
Stephen Macht,113.0,nm0532685
Hristo Shopov,113.0,nm0794885
Nandita Das,113.0,nm8485745
Terry Pheto,113.0,nm1965907
Peter Sohn,113.0,nm0812307
Tovah Feldshuh,113.0,nm0271165
Ricky Catter,113.0,nm2953979
Aaron Hughes,113.0,nm5573404
Darren Boyd,112.0,nm8537576
Vernee Watson,112.0,nm0914937
Paula Kelly,112.0,nm8776726
Owen Teale,112.0,nm0853583
Tracy Middendorf,112.0,nm0585429
Gino Salvano,111.0,nm0759301
Jacob Young,111.0,nm9056429
Madison McKinley,111.0,nm8368516
Ronald Pickup,111.0,nm0681975
Miriam Colon,111.0,nm9234395
Paul F. Tompkins,111.0,nm0006670
Michael McGlone,111.0,nm9519401
Paul Daniel Ayotte,111.0,nm5111077
Kenneth Cranham,111.0,nm0186469
Ethan Stiefel,111.0,nm0830059
Diana Vickers,111.0,nm3165234
Chase Armitage,111.0,nm2897811
Hardy Krüger,111.0,nm4291600
Matthew Daddario,110.0,nm4568989
Waris Ahluwalia,110.0,nm1753302
Kelli Barrett,110.0,nm1799058
Garrick Hagon,110.0,nm0353796
Matt Bushell,110.0,
Avery Schreiber,110.0,nm0775213
Jack Carson,110.0,nm9075247
Kyle Gass,110.0,nm0309307
Jason Connery,110.0,nm0001064
Luke Ford,110.0,nm7314378
Paul Hickert,110.0,nm3288472
Art Hindle,110.0,nm0385543
Chrystee Pharris,110.0,nm0679690
Neville Brand,110.0,nm0104507
Ashley Palmer,109.0,nm9216861
Odessa Rae,109.0,nm1230874
Mani Bharathi,109.0,nm5694595
Scott Handy,109.0,nm0359710
Tony Lo Bianco,109.0,nm12579432
Kirk Fox,109.0,nm0289105
Kristen Cloke,109.0,nm0167028
Kris Sommerville,109.0,nm4036568
William Kircher,109.0,nm2734037
Sakina Jaffrey,109.0,nm0415529
Gyton Grantley,109.0,nm1189489
Derek Magyar,108.0,nm1744979
Matt Malloy,108.0,nm13532037
Billie Whitelaw,108.0,nm0925794
Matthew Glave,108.0,nm0322182
Kyla Wise,108.0,nm0027047
Raymond J. Barry,108.0,nm0000855
Sofie Gråbøl,108.0,nm0344894
Keenan Tracey,108.0,nm3485889
Duane Jones,108.0,nm8886688
Dov Tiefenbach,108.0,nm0862820
Kick Gurry,107.0,nm17208788
Finn Ireland,107.0,nm3880541
Derek Jeter,107.0,nm1157013
Robert Clohessy,107.0,nm0167024
Aaron Kwok,107.0,nm15110324
Ritchie Coster,107.0,nm0182662
Nicholas Tse,107.0,nm0874866
Frances Lee McCain,107.0,nm0564589
Jason Cope,107.0,nm6134406
Tom Bower,107.0,nm6357492
Marc Macaulay,107.0,nm0531333
Casey Siemaszko,107.0,nm0797150
Alicia Ziegler,106.0,nm1631505
Danielle Darrieux,106.0,nm0201638
Shin'ya Tsukamoto,106.0,nm0875354
Shaun O'Hagan,106.0,nm0641156
Paresh Rawal,106.0,nm9946946
Rekha Sharma,106.0,nm6728856
Alex Macqueen,106.0,nm8522790
Kali Rocha,106.0,nm0733812
Christian Clavier,106.0,nm0002010
Erin Wasson,106.0,nm2941165
Brandon Smith,106.0,nm9205789
Nehemiah Persoff,105.0,nm0675490
Matt Letscher,105.0,nm0504762
Shane Brolly,105.0,nm0111274
Lydia Wilson,105.0,nm8897846
Edith Massey,105.0,nm0557298
Dick Powell,105.0,nm3991609
Fred Melamed,105.0,nm0577329
Ray Nicholas,105.0,nm0629425
Andrea Savage,105.0,nm7718794
Kevin Breznahan,104.0,nm0108362
Molly Dunsworth,104.0,nm1081112
Bryan Dick,104.0,nm3507602
Togo Igawa,104.0,nm0407033
Christian Berkel,104.0,nm0075321
Charles Irving Beale,104.0,nm3441130
Malika,104.0,nm8654883
Black Thomas,104.0,nm2624894
Natasha Gregson Wagner,104.0,nm0906031
Pawel Szajda,104.0,nm1437733
Samantha Eggar,104.0,nm0002058
Noam Chomsky,103.0,nm0159008
Ashleigh Gryzko,103.0,nm1925168
Jeannetta Arnette,103.0,nm0036261
Geoffrey Palmer,103.0,nm9332705
Samantha Ivers,103.0,nm2142741
Chen Chang,103.0,nm5146437
Joe E. Brown,103.0,nm0113873
Casper Crump,103.0,nm3354565
Gulshan Grover,102.0,nm0004109
Adam Carolla,102.0,nm0004805
Richard Jaeckel,102.0,nm0001395
Pelé,102.0,nm8574976
Candace Kroslak,102.0,nm0472308
Michael Horse,102.0,nm0395398
George Raft,102.0,nm0706368
Justin Hall,102.0,nm5561422
Johnny Flynn,102.0,nm6947997
Stephen Boyd,102.0,nm6136074
Adriano Giannini,102.0,nm0316271
Tania Saulnier,102.0,nm0766690
Danny Sapani,102.0,nm0764527
Angela Featherstone,102.0,nm0004911
Debra Paget,102.0,nm0656428
Josh Stamberg,102.0,nm0821817
Wilhelm von Homburg,102.0,nm0902455
Kelly Jo Minter,101.0,nm0591702
John McMartin,101.0,nm0533979
Ellie Cornell,101.0,nm0332081
Rosalind Ayres,101.0,nm0044011
Filippo Timi,101.0,nm0863599
Melvin Van Peebles,101.0,nm11246872
Clare Higgins,100.0,nm9582172
Laraine Day,100.0,nm0206478
Jesper Christensen,100.0,nm6251467
Amanda Redman,100.0,nm0714985
Constance Wu,100.0,nm2090422
Peter Sallis,100.0,nm0758608
Grigoriy Dobrygin,100.0,
Samantha Futerman,100.0,nm1789162
Michelle Nolden,100.0,nm0634409
Steve Pemberton,100.0,nm6879577
Ser'Darius Blain,100.0,nm3843144
Ron Roggé,99.0,
Greg Mottola,99.0,nm0609549
Sarah Solemani,99.0,nm1683850
Andrew Simpson,99.0,nm6135848
Marko Zaror,99.0,nm1047252
Gloria Foster,99.0,nm3855317
Randall Duk Kim,99.0,nm0453641
Erin Fitzgerald,99.0,nm8871464
Susie Essman,99.0,nm0261435
Robert Wahlberg,99.0,nm5577826
Adolphe Menjou,99.0,nm0579663
Olivia DeJonge,99.0,nm4609822
Jude Ciccolella,99.0,nm0161980
Catherine Dent,99.0,nm0219748
Joe Armstrong,98.0,nm9622694
Fana Mokoena,98.0,nm0596350
Georgina Reilly,98.0,nm2468050
Sabrina Ferilli,98.0,nm0272677
Elise Muller,98.0,nm0612117
Joe Coffey,98.0,nm8820839
Peter Breitmayer,98.0,nm0106998
Émilie Dequenne,98.0,nm0220183
Don McManus,98.0,nm8912383
Chris Harrison,98.0,nm8820740
Trevor Howard,98.0,nm8646285
Christian Clemenson,97.0,nm0166061
Aida Turturro,97.0,nm0878152
Antoni Corone,97.0,nm0139175
Carmen Perez,97.0,nm8955416
Jaya Bhaduri,97.0,
Padraic Delaney,97.0,
Patrick Brammall,96.0,nm1669772
Steve James,96.0,nm6031890
Yul Vazquez,96.0,nm0891485
Darryl Cox,96.0,nm7039475
David Murray,96.0,nm9208722
Revathy,96.0,nm14931755
Jake Wood,96.0,nm5173420
Dana Blackstone,96.0,nm3149393
William Joseph Elk III,96.0,nm1111574
Cheryl Tiegs,96.0,nm0862841
Anthony Chau-Sang Wong,96.0,nm0938893
Markéta Irglová,96.0,nm2461627
Brahim Achabbakhe,96.0,
Graham Beckel,95.0,nm0065320
Chelsea Field,95.0,nm0001210
Marilyn Norry,95.0,nm0635939
Jim Cody Williams,95.0,nm0930908
Susan Clark,95.0,nm5707258
Ed Stoppard,95.0,nm1000240
Tony Way,95.0,nm8012897
Shabana Azmi,95.0,nm0000818
Igal Naor,95.0,nm0620981
Tsianina Joelson,95.0,nm0423586
Jeanette Branch,95.0,nm1505294
Kate Luyben,95.0,nm0527722
Tony Ganios,95.0,nm0304393
Albert Salmi,94.0,nm0758692
David Dencik,94.0,nm1399770
Ace Marrero,94.0,nm2874635
Joyce Randolph,94.0,nm0709910
Paul Scofield,94.0,nm12444704
Jerry Nelson,94.0,nm6934189
Tommy Knight,94.0,nm17039331
David Hoffman,94.0,nm6112919
Nicole Dionne,94.0,nm4189559
Jennifer Sky,94.0,nm0805021
Spring Byington,94.0,nm0001981
Parry Shen,94.0,nm0791487
Stuart Wilson,94.0,nm4842737
Kaiwi Lyman-Mersereau,94.0,
Bill Farmer,93.0,nm8004263
Lara Jill Miller,93.0,nm0330070
David Gulpilil,93.0,nm0347858
Alex Veadov,93.0,nm0891514
Jennifer Ulrich,93.0,nm1457472
Aldo Sambrell,93.0,nm0759757
Christopher Cousins,93.0,nm0184086
Matias Varela,93.0,nm0655782
Franky G,93.0,nm1065281
Tony Corvillo,93.0,nm2386577
Larry Poindexter,93.0,nm0223315
Tamar Novas,93.0,nm0636991
Alan Pietruszewski,93.0,nm1830016
Matthew Borlenghi,92.0,
Jennifer Schwalbach Smith,92.0,nm0777059
Magi Avila,92.0,nm2019709
Erland Josephson,92.0,nm0430746
Amy Hargreaves,92.0,nm2712441
John Wood,92.0,nm6095577
Gilles Lellouche,92.0,nm0500976
Lee Ving,92.0,nm17019206
Daniel Lapaine,92.0,nm15664529
Daniel Tay,92.0,nm1307735
Victor Zinck Jr.,91.0,nm3527541
Eric Jacobson,91.0,nm7107037
Ryan Bollman,91.0,nm0093174
Darlene Love,91.0,nm0522306
Michael Wong,91.0,nm5536080
Ned Bellamy,91.0,nm0068709
