tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt3310752,5.187868484455982,4016.787528344671,20.6,1.3906560666542465,0.4,30.4,3.9333332796891534,3.1
tt30497217,7.501388964388106,513.1999999999999,9.333333333333334,1.0075209480116498,2.6666666666666665,11.833333333333334,8.123611240916782,8.8
tt3108894,6.156858324747379,91941.0000502097,36.333333333333336,0.8517450099423532,0.6666666666666666,24.333333333333332,6.273333267370859,6.7
tt26680927,6.147476865737526,45.61736111111111,35.0,1.5361994093139117,1.0,13.166666666666666,6.3506250073512405,5.7
tt28480241,6.966666539510091,77.0,4.0,0.4618803254725253,0.0,9.0,7.5,7.5
tt13364468,6.245577937826252,14355.02234364159,23.833333333333332,1.1427053980126296,0.6666666666666666,19.0,6.192159071504467,5.7
tt11157934,6.231111110581292,2893.052777777778,9.8,1.4729953938844027,1.2,16.4,6.59242419979789,6.6
tt8825234,7.549999713897705,1449.0,4.0,2.6162949555203108,1.0,8.0,9.399999618530272,9.4
tt24668328,6.796737043793928,40.56356421356421,7.833333333333333,1.11681096632525,1.5,7.666666666666667,6.7548611263434095,6.1
tt35018922,4.944974282170834,249.958853238265,8.833333333333334,1.5130211850538284,0.5,7.5,4.993518552073726,6.4
tt8027910,5.733333216773139,183.55555555555557,3.0,0.8973828547977275,0.0,6.0,6.199999809265137,6.2
tt21377126,5.755235151857392,28041.74145299145,11.25,1.5274634422010123,1.0,17.75,4.9666668176651,4.8
tt3694104,5.622527489950369,332.99175824175825,9.75,1.304516457528659,0.75,21.0,5.595000064373016,5.9
tt13188312,4.762499928474426,3161.625,3.5,1.2290436474252688,0.0,7.0,4.799999952316284,4.1
tt14153080,6.104085677066715,75442.14945524852,26.142857142857142,1.0115055034750118,1.1428571428571428,22.285714285714285,6.164484098790183,7.1
